Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__COL5A2	3.6592	4.0376	3.5026	4.6751	3.4526	10.0719	3.8191	3.8886	3.4847	3.7263	3.4448	6.5973	3.7802	3.6864	3.3421	3.6693	9.4833	3.5658	7.0179	3.8522	3.5233	3.4666	8.4776	3.9137	3.5334	3.4515	7.5595	3.711	3.7488	9.9755	3.6722	5.1542	9.1244	7.2526	3.6895	3.8055	3.6153	3.8998	3.5822
U133A__KIAA0100	8.8681	9.2054	7.9417	8.8628	8.6047	7.4282	8.9246	7.7525	7.5068	7.9503	8.0312	8.2047	7.8415	8.2902	8.4022	8.2701	7.8823	7.6288	7.6848	8.8026	8.3881	7.8276	7.2512	8.327	8.6738	9.0547	7.8274	8.4813	9.7569	7.9615	8.3141	8.6067	7.8017	8.8547	8.3358	9.2605	10.2621	8.2115	8.5997
U133A__CD24	9.747	9.5437	8.9504	8.7744	8.2393	3.5199	8.2221	9.2422	7.2274	6.6408	6.3939	6.8512	9.9667	9.5275	11.2971	10.3802	7.1	8.5836	3.7671	5.9387	8.2443	9.1643	4.448	8.7916	2.7171	9.446	9.4698	8.2285	9.1722	2.6672	7.1838	3.0234	10.3803	9.7513	8.0689	7.9118	9.5413	9.566	7.3369
U133A__DNM1	5.6161	5.646	5.4321	5.8578	5.8727	6.6942	5.6352	6.4943	8.8086	5.9955	6.2088	7.913	6.0178	5.36	6.3878	5.7923	8.6169	8.4682	5.7741	5.5244	7.1578	6.3168	7.6517	5.6249	5.6326	6.4587	6.9409	5.6904	5.7951	5.5233	6.324	5.5619	5.3328	5.261	5.5189	5.5842	5.462	5.8005	8.0049
U133A__ALG8	9.4128	8.4278	7.6914	6.5356	8.3549	7.9405	6.6033	6.2182	7.6456	7.6652	7.8702	8.7761	7.8004	8.0008	7.6089	7.3049	7.2125	7.3278	7.5191	7.5858	7.9871	10.7193	7.7998	8.8685	8.7431	7.2719	7.4657	8.1124	8.2403	6.5926	8.0269	7.7542	7.5285	7.8622	9.2336	8.4518	8.2776	7.1673	8.0229
U133A__RAD51C	6.9822	5.6297	7.983	9.0343	6.8275	6.1623	7.4823	7.1986	7.165	8.0983	6.7777	6.7577	7.1427	7.6222	7.291	6.8232	7.3987	7.9373	6.6287	9.8191	9.5414	7.9039	8.2995	6.255	7.6047	8.658	6.7311	6.771	5.265	7.5262	6.7448	7.3169	5.3562	7.6741	6.851	7.0812	7.489	7.054	8.6001
U133A__ALDOC	6.5777	8.3205	6.2278	6.6705	8.4622	5.9173	6.748	8.3786	7.6054	6.2571	8.268	6.8246	5.9627	7.5516	6.3166	7.6059	5.9395	5.9531	6.084	7.2912	7.7475	7.8802	5.3038	6.7481	7.1603	6.11	6.5345	6.1454	8.8374	6.2906	6.7714	6.409	6.929	8.0066	6.3134	7.7955	11.3442	6.2557	6.2591
U133A__FTL	9.9572	7.7744	11.2056	10.0591	9.0597	10.2013	8.6878	10.819	10.2002	9.6632	9.4582	11.7469	11.211	10.81	10.6899	9.2376	9.8686	11.1678	11.7066	8.6347	9.802	9.7402	10.2633	9.1036	11.4905	9.5794	9.595	8.687	7.3449	12.0038	10.5268	11.4457	11.6906	9.9193	10.7519	8.3996	9.5434	9.0406	8.4759
U133A__CYP1B1	7.5192	6.2606	8.5069	4.9105	5.5792	8.151	4.1785	5.7873	9.7315	5.5791	4.312	6.1979	7.1729	8.4376	5.8894	4.2552	10.1131	8.1797	3.837	7.9674	7.8669	9.832	10.1758	7.9074	5.0661	9.6657	8.156	7.3836	7.387	8.1346	7.4181	3.6701	8.3413	5.3846	8.6291	8.2634	8.1212	8.6215	8.3112
U133A__KDELR3	7.7574	6.0177	6.3733	7.3768	7.0073	8.4164	5.4499	8.6357	6.8337	6.2748	7.8566	7.4485	7.0864	5.1006	6.8283	8.3566	7.4494	7.6389	8.6264	6.6977	5.9754	6.0059	7.9155	7.6533	7.7169	7.0497	8.1051	5.3789	5.5027	7.7253	6.8508	6.7554	8.6796	7.3828	7.6741	5.9734	7.0554	7.138	9.1425
U133A__PKP1	5.6185	5.4542	5.1491	5.8326	6.1498	5.2848	5.2597	7.7467	9.3023	5.4739	6.978	8.1395	7.7906	5.5253	5.9841	5.1287	5.9929	8.6629	5.834	6.2676	5.9481	5.434	5.5739	5.8193	5.0695	5.8165	8.6627	5.6349	5.8531	5.6921	7.6646	5.5444	7.8001	5.6862	5.5104	5.5428	5.1191	5.8114	5.4465
U133A__VTCN1	7.943	9.121	4.8088	6.2752	5.5553	4.8316	8.0028	8.0431	7.7055	8.4783	7.4634	4.8218	7.826	6.1623	7.6555	8.2835	6.6265	8.6	5.1922	4.8897	5.5276	5.1704	4.7394	6.8861	5.0538	5.9134	7.3527	5.4448	8.8125	4.8202	5.143	4.5384	6.048	7.1745	5.2442	5.9255	8.1652	8.4302	6.6908
