Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Response	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	1
U133A__TESK1	6.1277	6.4533	6.6844	6.2831	7.0087	6.1632	6.7421	6.6612	6.773	6.5293	6.5209	6.533	5.8371	6.3716	10.6915	6.4996	6.3326	7.0714	6.205	6.4097	6.3519	6.8934	6.7607	6.6341	5.7422	7.5346	6.8662	7.7649	6.2511	6.2481	5.9159	6.4373	7.9816	6.5213	6.8686	6.5403	6.1772	7.1722	6.9118
U133A__NBL1	5.9735	5.5208	5.2898	6.5773	8.0088	6.4156	7.816	6.1978	6.1135	8.2531	6.5199	7.0638	7.4328	5.614	6.0307	6.2699	6.1127	8.421	6.6186	5.6648	5.5864	8.6762	7.2315	5.4859	6.2246	6.6967	8.0563	7.9575	5.6058	5.9892	8.1472	6.4818	5.802	6.6236	5.6896	6.7591	5.391	5.5293	6.3593
U133A__SLC24A3	5.6004	5.5097	4.5251	7.0284	8.6046	4.2919	7.6789	5.7657	8.3801	7.8815	6.0192	4.488	4.5344	4.5142	7.7085	4.6155	4.9532	6.8012	6.2703	4.6445	6.0407	7.2196	4.3953	5.5787	4.6406	6.2134	5.5668	7.404	5.3517	4.4037	4.821	4.696	7.0271	5.4589	6.5218	6.8955	5.7622	5.5253	5.9244
U133A__SHOC2	6.4196	6.4652	5.5	6.926	7.4526	6.3936	7.5677	6.5926	7.2378	8.2063	5.6342	7.8995	6.1507	6.0135	6.8143	6.356	6.268	7.263	5.3781	6.6247	6.8352	7.1692	6.6768	6.7138	7.1528	7.9108	8.2722	8.0058	6.3408	6.6276	5.6485	6.6845	7.9337	7.0982	6.8114	8.0742	7.641	10.5269	9.7141
U133A__EFNB2	5.4764	4.7613	4.9303	7.0119	6.4386	8.6207	7.4791	8.8445	5.5096	6.4622	4.9044	8.2395	7.0896	7.4331	9.9666	5.9393	6.9153	7.5536	5.9236	6.4018	6.9459	6.1413	8.3547	5.5304	5.5961	7.2819	7.5891	7.6132	4.8166	4.7258	8.8053	8.021	8.057	5.2698	4.9264	5.6351	4.1326	4.9242	7.1568
U133A__FNBP1L	5.7282	6.3494	5.7353	6.3034	7.1137	5.7258	7.0659	4.9683	6.9366	5.9928	5.0314	4.7531	5.4856	5.0975	6.6526	6.1696	6.4593	6.5269	4.7117	4.8914	4.3192	7.5094	4.6485	3.3218	5.9207	6.0796	6.3206	7.3428	5.9159	4.2674	4.7058	3.693	6.4658	6.9367	6.033	5.5292	7.0101	5.9501	6.1131
U133A__FST	6.5894	6.5399	6.4906	6.4947	6.3964	7.1555	6.4063	8.1138	6.729	6.605	6.9497	8.7649	7.1819	8.1031	6.4535	7.3188	6.6246	6.2073	9.2037	7.1295	6.879	6.71	6.9117	6.6957	8.7976	6.5755	6.6662	6.6393	6.7865	6.843	6.7208	6.5052	6.9549	6.5913	6.8367	6.4505	6.228	6.782	6.685
U133A__TPM4	7.5354	5.8557	6.4431	7.0182	5.6134	8.444	7.8344	7.5265	6.9576	5.253	7.0015	7.1745	8.3884	7.7741	7.5146	8.8621	8.0885	6.9763	8.6658	7.2559	8.5262	6.3231	8.5185	7.7302	7.3272	6.6417	6.7652	6.6924	7.4954	9.1089	8.7288	7.4332	3.4831	6.4929	4.6367	4.0479	6.0027	6.1841	6.0462
U133A__KDM4B	7.0519	7.1044	6.0515	7.4491	8.6966	7.1928	8.1492	6.1444	7.9974	8.6306	5.6694	6.594	6.2074	5.1967	6.7817	6.8032	6.8838	6.5409	5.945	6.1848	6.9393	9.4039	7.2455	6.7971	6.6163	7.5952	6.4755	8.2976	6.1498	6.6724	6.5498	6.4961	7.8561	6.9118	6.5551	8.9722	7.696	8.1269	7.1149
U133A__CXADR	7.6356	8.125	5.9299	8.0181	6.1243	6.7715	6.9799	9.6569	8.9106	5.2516	7.8702	7.8678	7.9469	7.8178	8.9819	8.0862	7.9097	9.6282	6.0306	5.2912	5.231	8.6152	6.9797	8.4334	6.2083	8.1996	7.5407	8.7362	7.2304	4.3852	7.5256	5.8744	9.329	8.3891	8.1198	8.1157	8.0455	7.9043	7.8021
U133A__HMGCS1	4.7548	6.6928	6.068	8.4489	5.7519	6.6066	5.2763	6.7535	7.7171	7.8134	6.283	6.4676	6.3959	6.2914	7.887	6.3859	6.4413	6.6387	6.5232	5.2901	6.2517	7.4989	7.1959	6.4676	6.68	6.8716	6.897	7.225	5.5922	4.89	5.3679	5.1532	6.8847	8.9645	5.7117	6.1708	6.9066	5.231	6.3642
U133A__MAFB	4.2939	5.2209	6.2054	6.0526	7.1675	4.5699	8.118	4.4545	6.0147	5.8886	5.9523	4.6033	8.0513	5.6472	5.899	5.4665	8.7595	6.8573	6.4104	4.5053	5.7821	6.9794	6.131	5.4416	4.4014	6.1242	5.0501	8.6345	4.3436	4.4115	6.6507	4.4563	7.0732	7.0174	7.4185	5.1496	5.3409	5.6559	6.4191
U133A__KLK6	5.4123	4.917	9.4507	4.8753	4.8251	4.9481	5.1348	9.2735	8.0249	4.9307	5.5788	5.2118	9.1099	11.2762	4.9339	8.6374	5.5375	4.5087	5.3166	5.1605	6.1085	4.7658	4.9606	5.3853	4.769	4.9731	5.1898	5.2134	5.3923	4.8629	4.7454	4.6814	5.0521	8.6083	6.9941	5.0235	5.6345	5.0571	4.6177
U133A__NRIP1	5.5528	7.2417	7.4096	7.0521	7.9732	4.3597	5.9207	6.3574	6.5283	8.4802	5.5339	7.3417	7.1886	7.2016	7.5251	6.4286	8.3895	7.2883	5.6035	6.477	8.2701	9.7614	7.0626	7.0664	5.2151	8.0484	6.1913	8.4174	5.9009	3.7583	6.4733	5.6841	7.5076	7.1235	6.9367	7.2135	7.6569	6.1168	6.4789
U133A__ADORA2B	6.2311	6.1615	8.2451	5.3114	5.5734	8.4773	5.51	7.9456	5.3852	6.126	7.0501	8.6464	7.6821	8.9669	7.1201	7.0246	7.5635	7.1372	8.0401	6.1847	5.779	5.1524	9.0234	6.3393	8.2953	5.5289	6.2769	5.5188	6.1711	7.4778	6.8111	6.6939	5.2126	6.4237	5.9435	5.4204	6.5418	6.1897	6.3068
U133A__GRB10	4.7959	5.4919	6.2638	8.5374	8.2707	5.3595	7.4569	5.402	10.2075	6.5732	6.3604	4.9465	4.8583	6.6414	6.2955	4.6338	6.1154	7.6347	7.8401	5.8101	5.4498	9.6632	7.1144	5.4158	6.6734	6.0157	7.1687	5.4992	4.9824	5.3711	4.4084	7.763	6.053	7.6325	5.8099	6.8667	7.2711	4.8448	6.1565
U133A__CTSH	7.7912	7.8723	8.9284	7.1516	7.8606	7.6416	5.9081	8.2239	6.6067	7.394	8.0708	7.8029	9.1521	8.9282	7.4304	8.2436	7.9671	9.1895	6.2436	7.3984	9.0816	6.3329	6.9505	8.1891	6.9421	6.8663	7.6441	6.3931	7.6669	7.427	8.1701	6.6331	5.5263	8.3996	7.2394	7.1167	9.3313	7.7488	7.101
U133A__SMAD1	6.1768	8.0307	6.0679	7.0053	6.9269	4.9053	6.5586	6.5566	9.9596	6.5567	6.8041	7.2639	7.3547	6.1045	8.6213	6.2115	6.5284	8.183	5.8833	5.9847	5.9323	7.9384	4.5864	6.6644	5.352	7.1573	6.8609	6.1689	6.9091	6.698	5.7876	6.9541	8.3608	8.491	6.0181	6.3538	6.7073	7.2564	7.3093
U133A__SH3GLB2	6.5425	6.1316	5.2045	7.5758	6.9276	5.7078	7.1346	6.1178	5.6393	7.6168	5.069	5.9234	7.0037	5.1924	6.4713	5.3567	5.5879	6.4594	5.1439	5.1173	7.4452	7.2121	5.1126	7.0174	5.9868	6.6336	6.07	6.1606	5.7669	4.7977	6.3724	5.9489	9.1407	6.4003	6.9105	7.6052	6.7678	5.9303	6.9862
U133A__FGFR4	5.2867	5.3796	4.6769	5.932	7.0564	4.6014	8.8352	4.8179	5.08	5.6192	5.5987	5.5846	4.808	6.2914	5.3225	4.6994	5.1195	4.6729	5.1249	5.0994	4.7136	6.0483	5.4814	5.1906	5.0617	7.1829	6.8866	10.4891	5.3601	5.2254	5.1338	5.1372	5.6779	6.7871	6.0534	5.1223	5.6953	8.0318	7.52
U133A__PSMD6	8.5665	8.6993	10.152	8.3642	8.8256	9.7455	8.3163	8.2829	8.6801	8.2862	8.5112	8.5596	9.2404	9.5267	8.3989	8.7111	8.5784	8.739	9.7554	11.9775	12.0073	9.7716	8.8803	8.9574	9.6493	9.3167	7.7253	9.076	8.5109	8.6482	9.3608	9.6836	8.4333	8.8076	8.7697	8.7334	9.082	9.3153	9.1403
U133A__ST6GALNAC2	9.2262	6.011	5.93	8.851	7.7077	6.409	8.5175	7.0245	7.166	6.5847	6.2859	6.3744	6.8142	6.3756	7.364	6.3358	7.542	7.0362	6.505	6.3558	7.1622	9.1084	6.5767	9.2193	6.2919	10.5822	8.0335	8.8748	5.9877	6.0963	6.6151	6.6624	9.496	6.5505	9.0304	7.8321	8.3814	8.9466	9.3208
U133A__TSPAN13	9.6774	10.0953	8.3777	10.249	10.7603	5.511	9.5712	7.7338	7.6575	9.9233	6.7565	9.5285	9.5561	9.2752	10.611	8.413	7.5481	10.2011	5.4571	9.1734	9.4408	9.5767	7.3108	10.1409	5.6786	10.1128	10.3424	9.7301	9.8614	8.6711	6.8176	6.1061	11.0026	10.0425	11.2545	10.2015	10.0762	10.0917	10.3821
U133A__HIST1H2BG	4.8283	4.2641	3.7738	5.0005	8.9158	4.5763	5.5262	4.4331	5.2718	9.2574	5.3945	5.7249	6.471	4.4167	6.6603	4.5105	7.4535	4.1956	4.0378	5.3949	6.6731	6.9855	5.2408	5.3898	4.1684	8.9951	6.9417	6.9214	4.4134	4.9449	4.4145	4.68	5.8657	6.7726	3.6731	5.8628	4.7131	4.8942	4.9211
U133A__ACSL1	5.8954	8.2165	6.9153	8.658	6.2343	5.1716	7.2737	7.9344	5.8146	6.185	8.0636	6.2	8.2443	6.2225	6.7455	5.5297	7.044	8.7631	4.7826	4.917	6.1018	6.4659	5.6861	7.0502	5.928	7.5073	7.6861	8.5253	6.84	4.6924	7.4148	6.8998	6.3058	9.291	8.5472	6.3515	8.1543	5.7848	5.8106
U133A__DDHD2	5.7329	5.1869	5.7385	6.3218	7.5291	7.3764	7.6679	5.7755	7.0075	6.4243	6.4252	6.0938	5.7536	5.0022	5.3877	4.7849	8.2977	5.5132	5.3983	4.8431	5.0398	9.4371	6.2164	4.9926	5.8959	7.1894	5.1896	5.0304	5.7845	5.3218	6.174	6.0806	6.4773	5.8549	8.5294	5.6816	7.1608	6.7111	8.0634
U133A__VAV3	6.6139	7.1379	7.0703	8.3207	8.416	8.4371	8.5097	7.4218	5.5936	6.3399	6.8818	5.7202	6.9613	6.2428	8.366	6.9085	7.5863	7.8535	6.6148	5.7006	6.4528	8.4579	6.1239	6.0939	5.5022	8.7219	7.0271	8.7019	6.3496	5.5358	5.611	5.8513	9.0343	7.2773	7.438	8.7886	7.663	6.9197	6.7062
U133A__MKNK2	8.8547	9.1024	8.1041	9.4367	9.134	7.54	8.4693	7.416	9.167	9.0655	7.1375	8.6892	8.2033	7.7142	8.9706	7.5959	9.0658	8.9596	7.0119	7.0536	7.6164	8.2146	7.3453	8.596	8.3944	8.5317	7.9915	9.8256	9.3436	6.5736	8.5994	8.4037	11.1721	8.9377	8.8276	8.2748	9.5034	10.562	9.1577
U133A__SEPP1	6.7939	8.2703	4.9517	6.4515	7.7486	4.5723	7.1106	4.7281	4.5017	7.5343	8.2599	4.836	8.2811	4.6901	8.1246	5.8341	6.3741	4.8683	4.9177	4.4563	4.5954	9.4429	6.2604	5.3088	4.3451	10.806	10.2101	9.6458	6.2624	4.7379	4.6913	5.1189	8.3721	8.0684	8.6532	8.6522	5.8956	9.6879	6.5472
U133A__EFEMP1	7.4576	8.4777	3.9936	4.9476	7.2537	9.8537	9.8452	11.5931	3.9406	9.5939	4.5082	9.0406	7.8452	6.2124	9.5684	8.5328	11.2032	9.9411	5.6562	6.8707	6.1881	4.3448	9.1576	7.5869	6.0508	5.3781	9.5557	4.4232	8.7332	3.8355	9.2272	9.7898	10.0329	9.0876	4.2679	10.1096	7.0931	6.9504	7.616
U133A__DIP2C	6.0306	5.6	4.8042	6.1426	7.3021	5.8184	7.2703	5.9785	7.7083	7.6453	5.5877	6.3643	5.5528	4.2909	5.8443	5.318	7.5229	3.946	5.2792	6.2597	6.5002	7.245	7.9021	6.0921	5.9908	7.1526	6.9179	6.2128	5.3484	6.081	4.2421	5.8763	8.1831	5.9789	5.1349	5.6502	6.3524	6.2191	6.4159
U133A__CCNG2	6.4336	6.4736	4.9784	8.8661	7.9676	6.148	7.2863	6.6605	7.9378	6.2712	7.1643	6.5364	5.9897	4.6778	6.7081	6.0424	7.5071	6.8682	5.8272	4.8462	6.6988	7.5543	6.4808	7.4897	5.8436	8.5074	7.0697	8.2579	6.3197	6.1248	5.9026	3.8867	7.83	7.0928	4.4897	6.7813	7.3914	8.2052	6.0948
U133A__RAB11FIP1	7.0112	6.3265	6.0089	6.3952	10.1852	4.1652	7.5606	6.1832	5.5435	7.7345	6.5955	5.6248	6.6226	5.2897	7.879	5.1828	6.1834	5.6434	4.4743	5.1289	5.3596	9.2312	5.4449	6.7784	5.3435	6.8999	5.2841	5.1493	6.3631	3.4957	5.5237	5.5979	7.3772	10.4161	7.5511	7.0406	7.0536	8.8087	8.0265
U133A__FANCG	5.7529	6.8231	6.2545	7.6	6.4537	7.0761	7.065	6.4867	7.2667	6.451	6.1187	6.9206	6.517	6.4031	9.5935	6.5269	6.0361	7.6104	6.1079	6.78	6.4459	6.9052	6.4125	6.4774	6.8825	6.9184	6.8003	7.3341	6.1179	6.1296	6.6838	6.6105	5.5828	5.7232	5.3223	6.4065	6.3229	5.9315	7.0228
U133A__HIST1H3H	4.5987	5.0394	5.7959	5.2954	7.0262	5.1973	7.1901	5.2309	5.1804	7.7752	4.9774	5.3258	6.7115	4.903	8.3387	5.3894	8.3287	4.9466	4.5073	5.3057	6.6563	5.6775	4.9412	4.668	4.3556	8.4879	6.8346	6.7291	5.1044	5.9021	5.0129	4.7309	5.8351	6.2272	4.5009	5.9355	5.0129	5.2029	5.5379
U133A__GLUL	10.5059	9.8161	6.2556	7.5359	11.0773	3.4309	8.1531	9.8361	8.8808	10.5978	8.4556	10.201	9.1487	6.6296	9.8783	3.3355	8.385	9.3406	5.584	6.555	8.4217	10.7981	8.1008	9.5265	6.7947	10.4427	9.8707	8.2571	10.11	8.1982	5.7105	9.0594	9.5098	10.1961	10.0047	9.2132	10.0695	9.5704	8.8812
