Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
EA_G__CYR61	8.1331	7.5718	8.3996	6.2582	7.0497	10.1687	6.6562	8.8232	5.6125	7.8517	6.3522	6.707	7.4924	7.1965	9.2169	9.0015	7.3317	9.6694	10.232	7.091	10.623	6.3553	5.982	5.9694	8.6434	7.9536	11.0584	6.8937	6.6652	6.7454	8.1061	10.084	8.4031	9.4395	6.6971	7.8889	6.4717	6.9073	7.0874	6.1877	6.0361
EA_G__SHOC2	8.4247	7.5361	7.0481	8.3611	9.0828	8.0747	9.4246	8.3684	8.4544	7.8349	8.5793	9.6302	7.3436	8.4098	7.4352	7.9943	8.2786	7.8499	8.031	7.7147	7.5005	8.4802	8.306	8.5889	8.5354	8.5244	8.1462	9.1841	9.5098	9.3504	7.3695	8.7432	7.6348	8.4581	8.9097	8.3973	7.9375	9.0894	9.1101	11.7756	10.8059
EA_G__SEPP1	5.8056	5.9218	3.3766	6.3037	4.7371	3.5677	6.3167	3.2726	4.6837	3.6948	7.4843	6.7786	5.6468	3.6065	4.0479	3.7188	7.1792	3.7197	3.9899	3.8702	4.1466	3.8268	4.8399	7.5823	3.5405	4.9	3.4066	9.2661	9.3975	6.8488	4.9906	3.4597	3.7391	4.0567	6.7115	7.3823	5.9143	7.0828	4.9858	9.1555	5.4501
EA_G__SLC39A14	7.2392	7.0695	8.413	6.7073	6.6778	9.7325	7.094	7.6136	9.8801	8.189	7.4083	7.1434	8.5716	7.6742	7.7243	6.9608	6.898	7.8345	8.1108	6.6582	9.4612	7.1446	6.7092	6.6707	7.542	7.0018	8.3485	5.9451	7.0796	6.3629	7.3537	10.7989	7.488	8.4903	7.7988	5.7332	6.6494	7.0208	7.5143	6.2866	7.8622
EA_G__LIX1L	7.0503	6.1563	6.3021	6.3732	6.1186	8.7243	6.1524	6.3183	7.1465	9.297	6.3577	6.1008	8.1997	7.2702	6.291	7.1682	5.8085	7.3612	8.4933	7.499	8.3386	6.4769	6.4167	5.9297	8.6126	6.3139	8.6972	6.1507	5.6465	7.0801	6.2616	8.5432	6.7169	8.4945	6.0937	6.5185	6.4799	6.6102	7.8906	7.1669	6.7312
EA_G__PLEKHA2	7.1913	6.803	7.5548	6.5699	6.9505	7.0212	8.056	6.1693	6.8387	6.144	5.8322	5.3397	6.7633	8.1319	6.7739	6.2636	7.5654	6.2065	9.2582	6.7399	6.4447	6.4472	5.9849	8.7015	8.2691	7.2099	6.2644	7.1486	6.7822	6.1039	6.6202	8.0243	8.0466	8.578	6.8361	6.786	8.7067	6.925	6.6464	6.2896	5.8709
EA_G__ELK3	6.214	5.7875	6.4343	5.0173	5.7208	6.3793	6.0668	6.2242	5.6844	6.4943	6.0164	6.0869	6.0582	6.9747	5.8821	6.9185	4.5117	6.5217	6.7734	6.2157	7.2924	6.2209	5.6102	5.2898	6.1929	5.6212	8.1946	5.6704	5.4659	5.4923	6.0903	8.2677	6.319	8.0026	5.7072	5.567	5.9615	5.5961	5.5168	5.4524	5.4035
EA_G__MFSD2	7.2966	7.7164	6.0506	8.6138	6.477	6.0257	6.2412	6.2149	8.0212	5.8516	6.1562	5.419	6.3786	7.6426	6.6083	6.4054	7.0198	6.887	7.071	7.4308	6.0344	5.6524	5.7796	6.8238	6.7033	7.2184	7.8895	5.9641	8.505	8.7674	8.0289	6.471	8.3094	7.1014	10.8495	6.757	7.2966	6.0039	7.0495	5.3309	6.8767
EA_G__ZNF772	3.4741	5.9614	5.8263	6.1535	7.5782	6.4878	6.043	6.5578	6.4763	5.906	5.4749	7.9019	5.5932	6.931	7.2329	4.4548	5.6856	6.1812	7.0567	5.7735	5.8018	6.387	5.848	6.6473	5.9141	6.188	5.6669	6.9224	7.2034	6.3847	5.7905	6.5167	5.7084	5.6054	6.7026	6.4004	5.5536	6.5342	5.1591	6.1564	5.6997
EA_G__KIAA0644	6.6204	7.8892	5.8869	7.22	7.5292	5.0429	7.1733	4.6612	6.9032	4.7288	6.0241	7.1183	5.0476	5.3085	5.1206	6.1557	7.1336	5.2546	5.1951	6.8486	4.7598	5.9194	5.6884	7.036	4.7568	6.3434	4.8293	6.4892	6.3319	6.5456	7.9545	4.9716	5.2662	5.3064	7.3471	7.7024	6.1171	6.8002	7.5086	6.8457	5.1298
EA_G__CX3CL1	4.8992	7.5203	5.2355	8.1937	8.0604	5.3572	4.9287	7.6396	8.1076	8.1127	5.2753	8.3565	6.5916	5.3695	5.828	6.712	8.6337	6.9305	7.4107	9.3933	4.8522	5.3672	5.3974	6.5175	5.562	8.1013	5.068	5.56	6.1645	5.6093	8.2584	5.6996	5.5162	5.4522	5.5328	9.1033	5.7656	5.5337	5.1705	5.342	5.4813
EA_G__MEST	3.7821	8.4329	7.4442	8.1036	7.8282	5.1585	8.0538	7.5372	8.5749	4.1282	3.9542	8.2015	4.1632	7.7767	7.7725	6.9852	7.9736	4.1779	10.2616	3.9201	5.9893	8.2535	8.0721	7.2051	8.4844	7.5944	7.003	7.3438	6.4017	7.9458	9.0529	5.6433	4.3579	7.0465	7.9342	7.6883	4.2239	4.1949	7.1188	7.7275	8.3201
EA_G__EHF	8.9418	7.9677	7.8953	8.8702	8.3787	3.4608	7.0353	8.5755	9.3891	3.7674	8.0012	6.4301	4.3068	9.4851	8.5171	8.2355	9.4367	7.3563	3.5329	8.1561	3.837	7.2835	4.963	5.5786	3.0694	8.5866	3.5169	8.217	8.8245	9.2446	7.1737	4.1825	7.2807	3.8479	8.8579	9.2408	8.1504	9.8011	8.7526	8.8216	9.3806
EA_G__ATP6V1B1	8.431	8.806	5.902	7.3183	6.9918	5.9325	5.7772	6.4595	6.2043	6.3031	6.1353	9.5806	6.3115	6.287	6.7994	6.0559	9.4686	6.157	6.0111	9.3752	5.722	6.8148	6.4098	8.1139	5.9892	6.9745	5.9529	7.875	9.1033	6.5552	8.2919	6.0271	7.2476	6.1054	7.2345	8.1543	6.8779	6.3264	7.0163	6.1973	6.1065
EA_G__MAPK13	8.8569	5.7396	8.8783	8.9074	8.7232	5.4127	8.4843	7.2281	6.6557	5.5989	8.9054	7.3132	5.6793	9.2513	7.9948	7.8879	7.9473	5.5743	5.7215	9.0168	5.3583	8.6374	7.9377	9.0236	5.4413	8.6852	8.6457	9.7135	9.2189	8.8961	6.4072	5.5621	8.1762	5.5973	9.1242	8.9669	8.3048	8.7898	7.7641	8.6697	8.3449
EA_G__SCUBE2	4.7629	5.0546	4.9929	5.8206	11.4402	4.9679	4.8344	4.6654	7.3754	4.8634	5.6711	11.3873	5.0011	5.0155	4.8528	5.0303	7.8015	4.8511	4.9676	5.1207	5.0834	6.1512	7.9257	8.4991	6.3243	9.6401	4.9595	7.4764	5.106	5.7841	5.3968	4.9885	5.3571	5.0823	5.1082	5.4785	5.2741	9.74	8.5451	4.9859	5.4146
EA_G__CYFIP2	6.9195	7.6336	5.8455	9.0937	8.0094	4.9558	9.1605	7.1359	6.1258	4.9594	6.3421	7.6514	6.2954	5.2496	4.8951	5.2998	8.4513	6.591	5.0957	5.0147	4.9933	7.4391	7.4575	7.5014	5.4852	8.3475	5.7216	7.2038	9.1192	6.5537	7.9774	5.9874	5.4906	6.214	9.1159	5.4779	9.0647	8.058	8.4102	5.4775	8.5427
EA_G__PDK2	8.2428	7.0593	7.3418	8.6813	8.1326	7.0869	8.0833	7.6765	7.668	7.2951	9.5634	8.5473	7.3267	6.8853	7.5144	5.2004	7.6	7.5001	8.071	7.2623	6.6124	7.5269	7.8726	8.1051	7.353	8.0214	6.89	9.2013	7.7035	8.4327	6.8599	5.42	7.5932	6.1561	7.9233	6.9924	7.5973	8.3188	5.2635	8.3825	8.3118
EA_G__SH3KBP1	6.9181	6.3485	7.4737	6.2274	6.2885	8.1333	6.2943	7.8321	5.0438	7.9499	5.0309	5.2233	8.041	6.9922	7.6968	8.5194	5.9744	7.0511	7.4211	7.9876	7.6714	7.6042	7.027	6.3902	8.4773	6.7531	7.8992	6.2095	5.0461	6.2935	5.9915	9.2351	7.3744	8.3209	6.2036	7.3834	6.9534	5.4421	7.2851	5.7527	7.1467
EA_G__EIF5A2	5.0671	6.2951	7.8413	5.3636	5.4876	7.0288	3.9816	6.5229	4.6112	6.4989	4.0049	6.0151	6.4365	8.0195	8.5671	6.6962	4.1127	7.1292	7.9963	5.1445	8.1412	6.4023	6.2623	4.3311	7.3762	6.1378	6.8793	3.7667	4.1613	4.6846	5.9985	6.7265	6.2262	7.4626	5.477	4.3927	4.1756	6.6644	4.8266	4.4717	5.0973
EA_G__PRKCA	5.1123	6.9849	6.7965	6.093	4.4173	8.7689	4.7539	7.1254	3.9318	7.493	4.0132	4.0291	5.6109	6.9189	6.4077	7.722	6.2455	7.0923	8.9502	4.7269	8.3028	6.6467	5.9656	4.7651	9.6278	6.3184	8.5886	5.5478	7.1467	5.4288	7.173	9.0008	4.8225	8.6544	5.553	5.3847	5.7431	5.6894	6.2828	5.5399	5.837
EA_G__PPAPDC1B	6.7988	6.7719	6.5795	7.4609	7.6138	8.1184	8.4847	5.9723	7.2835	6.7645	8.4434	7.5461	7.6034	6.7695	6.515	6.2917	7.1062	6.6868	7.8694	5.7329	6.6646	6.65	6.7462	9.7689	7.3495	7.3445	6.6301	8.1141	7.7679	7.2382	6.6002	6.8594	6.7839	6.4509	8.5883	9.0955	9.4031	8.0144	7.6513	8.7271	8.6681
EA_G__ZNF649	6.3709	5.7303	7.1386	7.6582	6.8691	6.3895	6.2774	5.297	7.2554	5.962	7.0301	7.482	6.0581	6.8143	6.0947	5.2195	8.197	5.5291	7.1498	6.0276	5.5455	3.833	4.7577	7.4516	3.8241	6.7017	3.8653	7.6469	6.985	6.6308	5.9335	6.1333	5.7362	6.0239	6.0245	6.572	5.7814	5.9513	6.5329	5.3778	5.1546
EA_G__SYDE1	6.3871	6.1369	6.3992	6.3616	5.8841	8.4653	5.4574	8.3258	6.6153	7.9902	5.8161	5.3023	6.2033	6.9579	7.0087	6.4074	6.1217	6.9318	8.2904	7.7112	8.9081	6.0991	6.2731	5.5612	8.7207	6.3382	8.9894	5.7382	5.0994	6.1707	6.551	8.0444	7.0048	8.2118	6.1916	5.8197	5.9689	6.0967	6.1051	6.3412	6.0907
