Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__CD164	8.8299	7.4328	7.8665	9.2592	7.0173	6.725	7.417	6.2788	6.6028	7.1499	7.0635	7.0555	8.4732	7.2985	8.7913	7.3645	5.813	8.0951	6.2029	6.6221	7.6965	7.5817	6.8808	8.2318	6.227	8.7748	8.5415	7.5779	7.1225	6.9702	6.1841	7.3245	9.5526	8.5094	9.2897	7.6503	8.2668	9.5015	7.5031
U133A__TOB1	8.8416	8.1199	7.4176	9.54	10.0412	5.6991	8.2963	8.2331	6.9626	9.9774	7.4185	7.3983	7.7978	6.7211	8.3342	7.3782	8.2944	7.4541	4.4955	8.4614	8.9689	8.6463	7.562	8.9663	5.935	10.6432	8.5555	9.5297	8.6703	5.2081	4.7449	5.9356	8.5847	8.2344	8.8228	9.8445	9.2366	9.6404	9.1081
U133A__FSTL1	6.755	6.2572	6.8274	5.936	6.4877	11.5266	6.0422	6.8735	6.4112	6.7142	7.1585	8.8436	9.9158	7.9294	8.8284	9.2432	9.4494	8.6058	10.846	5.9821	5.6398	5.7112	9.7716	6.2036	8.6291	5.7009	5.857	5.6561	5.9557	9.5334	9.6656	8.1824	5.4895	8.1404	5.6432	6.6733	5.5658	5.9264	5.6587
U133A__CBX1	8.4414	6.701	8.4954	8.128	8.569	8.3009	8.5655	8.5777	8.5155	8.4208	8.4249	7.6401	8.1699	8.0173	8.5637	8.7994	9.1475	7.7093	7.9956	9.3734	9.1815	8.776	8.3982	8.2793	8.7068	9.3827	7.8836	9.1379	6.7832	8.6748	7.5322	8.0114	7.2854	8.7875	8.6622	8.8604	8.3903	8.4396	8.951
U133A__IFRD1	5.4877	4.9609	6.223	6.1315	5.37	6.6057	4.5862	4.8029	8.1135	5.2789	8.2698	5.9761	6.4008	5.8931	6.959	7.5063	6.305	7.2214	6.5547	7.5278	5.16	4.7386	6.84	4.7622	6.307	4.2376	5.1419	4.3653	5.7774	5.6285	7.0969	5.726	8.0212	6.0891	6.9652	3.9585	4.1403	5.2741	5.3617
U133A__LANCL1	6.7689	7.9484	6.1735	7.1973	8.0437	7.4032	6.8113	8.2676	7.471	7.7845	6.858	6.4065	7.4074	6.1261	7.1325	6.5866	8.9228	7.4355	7.3639	6.9245	6.5193	7.6214	7.1381	6.6311	7.2862	7.7475	6.4586	7.6675	9.6917	8.1542	7.0607	7.5143	6.6789	7.4457	8.0595	7.3913	7.8901	8.0387	7.3553
U133A__SGCE	5.5324	7.5699	5.5632	5.1425	6.8932	7.2662	4.8159	6.9564	4.7718	6.2574	7.5661	6.3497	5.8754	6.2138	7.793	8.0293	8.1916	6.7123	7.8883	5.2118	4.4228	6.3419	8.9305	6.6333	7.7257	5.9378	5.5746	7.0881	8.0773	7.8671	7.2408	7.1888	6.4691	6.7479	6.0447	5.5657	7.5881	6.5415	5.5128
U133A__ID3	6.5887	8.2017	6.4475	6.292	4.9436	9.0818	8.7673	6.2882	8.7247	5.5829	4.654	7.8635	9.1626	5.6262	9.16	7.4433	9.2935	8.3717	8.8993	7.6416	7.6832	8.4068	8.3992	7.0932	8.1135	7.6525	8.5874	7.9443	8.3927	8.1339	8.6072	8.571	6.0519	7.3742	8.38	7.5964	7.2625	7.3309	7.1219
U133A__KIAA0040	7.4994	6.4763	6.2241	6.3177	8.4261	5.5327	7.1961	6.3227	5.7125	7.9873	6.0097	7.8512	6.4646	6.2896	6.4563	6.0658	5.6974	6.5026	5.7298	5.6006	5.9483	7.6846	5.955	6.4962	5.278	6.0962	7.1032	6.9009	7.0973	5.2923	5.7746	5.1966	6.184	6.4999	8.7619	6.5898	6.2826	7.188	6.3955
U133A__KDM2A	7.2137	6.0776	5.4846	6.8307	6.8577	5.1137	6.4261	5.2782	6.9905	5.6064	5.5117	6.6561	7.0595	4.6201	6.8906	5.157	6.1068	5.6614	4.1525	6.0098	5.9119	7.6322	4.4139	6.3875	5.1802	6.2027	8.3951	6.7402	5.0631	4.418	4.6811	4.8195	5.0138	6.3186	6.2171	6.0868	6.6318	6.6085	7.1312
U133A__CYB561	9.3231	8.9941	7.8642	7.9717	8.632	6.2388	8.0748	7.6969	6.9168	8.6582	8.3664	8.4426	7.8981	7.7693	7.5397	7.7448	7.7648	8.0632	6.9285	9.7372	9.1411	8.1277	7.0833	8.4517	7.3983	10.3813	8.2127	8.7824	8.5366	5.2097	7.0984	6.7225	10.2413	8.9039	9.4326	8.5092	8.6084	8.7911	9.3286
U133A__UCP2	9.6294	10.6891	8.7103	11.051	10.1722	9.2555	7.9243	8.9817	5.642	10.1599	7.6198	8.3911	5.8092	6.2556	8.7794	8.1962	9.2716	8.7817	5.512	8.6396	9.2632	11.818	7.505	10.7462	9.3588	10.4657	9.2304	9.6833	10.2665	6.2975	5.8019	5.5516	9.1125	9.8997	7.4515	9.3054	8.5052	7.9376	8.6715
U133A__CRIP1	8.4245	4.9101	4.4423	9.7016	12.0514	5.0897	4.9873	5.2707	8.3369	5.2036	8.8011	6.9537	4.8419	4.9281	4.8404	5.1706	5.7282	7.8829	4.6486	5.4919	5.8025	10.1788	4.3166	9.4513	4.6497	9.8876	9.8166	8.6704	5.2638	5.2501	8.6033	4.6048	5.5028	5.7352	5.1629	10.2423	9.5778	10.2373	11.2244
U133A__ATP2B4	5.5028	6.4581	5.6892	6.2711	6.5316	7.4579	6.2252	7.9768	8.6033	6.5555	8.1858	6.1822	7.6065	6.2598	6.0514	7.1387	6.0959	8.4166	6.8174	5.3141	5.5657	5.8025	7.2595	6.0334	5.3436	5.9318	5.2475	6.1616	5.4998	6.1145	6.4583	7.7021	5.4258	5.834	6.194	5.4313	5.9803	6.754	6.4627
U133A__STOM	7.7838	8.9261	5.4564	6.916	7.5327	4.8606	9.9254	9.4798	6.7455	7.7202	9.0529	6.1403	7.1383	7.9996	7.4408	8.6914	6.8886	9.0713	6.4311	6.8483	7.4588	7.2538	6.8314	7.2943	7.4013	7.2572	7.3641	9.9082	7.4541	7.9452	4.54	5.612	5.37	8.2211	9.3588	7.3507	7.4336	8.2886	8.6891
U133A__TSPAN1	9.3745	7.2603	7.2662	8.5961	6.8959	6.4918	6.9411	7.4681	6.6056	6.7279	6.943	8.2162	7.0272	8.0192	8.5001	6.9583	6.4954	8.0456	6.7756	7.154	7.1847	6.8627	6.7157	8.2545	6.6297	8.6439	9.9854	8.653	7.2301	7.0815	7.0146	6.8299	10.7266	8.7427	9.5972	7.2844	7.9478	7.472	7.3267
U133A__TSC22D2	4.89	6.555	6.2163	6.2358	6.7274	7.2597	6.4885	5.8246	6.053	6.8661	5.6752	7.1136	6.8426	6.7639	6.0701	5.5327	8.1915	7.3849	5.2765	6.721	7.2701	5.9181	6.4636	6.4781	6.6504	6.5618	6.7302	5.7727	5.0045	5.4239	5.5303	5.0904	5.8154	7.1069	6.3707	5.3398	7.9903	6.0871	9.7676
U133A__AMIGO2	5.8455	6.5327	5.3052	5.0478	8.1995	8.6579	4.6776	6.3495	4.6129	5.8787	3.9541	8.7387	4.9778	6.2682	5.1466	5.4281	5.7522	5.0069	7.2447	4.8186	7.0588	6.0228	7.047	5.9365	8.2027	7.6933	4.0096	6.5794	5.5099	8.94	8.9749	7.9447	5.8444	4.3368	4.696	5.1131	6.6145	7.8914	6.3577
U133A__NR3C1	5.0765	6.954	7.0652	5.1788	5.9925	8.9925	6.6683	6.9561	9.1735	6.103	6.7952	7.9111	7.5877	6.4	5.6099	4.8193	7.9143	7.896	7.9943	6.4699	6.8241	5.5863	8.052	4.8591	8.189	5.6192	5.6545	7.9997	5.85	7.6812	6.8754	7.9483	5.625	7.9101	6.4618	4.868	6.6686	6.906	6.4361
