Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg14998713__ETS1	0.93116	0.051863	0.05668	0.94918	0.55616	0.03125	0.91191	0.029159	0.052679	0.2197	0.033766	0.038436	0.082326	0.59414	0.048935	0.033025	0.10445	0.074267	0.082084	0.9625	0.90819	0.88524	0.040559	0.40221	0.066194	0.57588	0.50622	0.94097	0.11647	0.078125	0.026224	0.032035	0.86981	0.035664	0.95275	0.70454	0.73846	0.66406	0.071185
Meth__cg13496736__OVOL1	0.10847	0.095285	0.11774	0.11128	0.039861	0.96726	0.081658	0.10965	0.031532	0.053561	0.2139	0.31223	0.10866	0.016024	0.041202	0.83519	0.30538	0.11567	0.67063	0.037037	0.11069	0.043535	0.97239	0.050448	0.8639	0.082814	0.049196	0.08762	0.092716	0.18602	0.11522	0.62323	0.025162	0.028514	0.027825	0.11706	0.03852	0.40294	0.34891
Meth__cg08569678__LY6K	0.79822	0.22158	0.069342	0.8864	0.86349	0.039585	0.86276	0.071613	0.056811	0.90052	0.79834	0.035944	0.12366	0.81614	0.46143	0.056896	0.072963	0.23339	0.043153	0.84752	0.88424	0.82278	0.041467	0.86085	0.071037	0.88314	0.37056	0.84173	0.33484	0.060388	0.047138	0.056778	0.90518	0.037799	0.92339	0.50023	0.89234	0.90284	0.87038
Meth__cg06022562__FLJ13841	0.085558	0.10554	0.81722	0.072057	0.059399	0.92006	0.080737	0.8998	0.1083	0.075742	0.67222	0.2069	0.27778	0.34233	0.09894	0.84796	0.93214	0.19148	0.89282	0.074745	0.075066	0.093206	0.93661	0.064456	0.85915	0.12639	0.27999	0.097748	0.10402	0.93451	0.49174	0.8614	0.083839	0.086884	0.36575	0.15427	0.081413	0.10217	0.27364
Meth__cg03133269__WNT4	0.096028	0.51066	0.94859	0.10913	0.073864	0.62224	0.133	0.12271	0.070387	0.05946	0.93693	0.63527	0.64021	0.30014	0.081885	0.66735	0.086149	0.33345	0.34433	0.83898	0.13262	0.062081	0.63484	0.095094	0.18204	0.087151	0.1202	0.17192	0.10458	0.067728	0.072703	0.096848	0.072219	0.42519	0.098923	0.11162	0.081068	0.17831	0.62339
Meth__cg05461841__LOC124220	0.033648	0.033748	0.12145	0.041517	0.023088	0.58875	0.028438	0.33093	0.03767	0.030119	0.18722	0.3864	0.83042	0.036252	0.033631	0.51852	0.55548	0.018457	0.48161	0.090583	0.072588	0.038674	0.86547	0.02353	0.49481	0.027432	0.047399	0.054307	0.057189	0.31228	0.088952	0.043283	0.025832	0.025407	0.032073	0.049677	0.046297	0.039787	0.034642
Meth__cg05511752__MED12	0.58699	0.050011	0.07376	0.069292	0.30696	0.043432	0.077703	0.067767	0.3993	0.096675	0.058677	0.066476	0.092664	0.31007	0.39661	0.49151	0.53344	0.33952	0.057463	0.063074	0.067658	0.52131	0.055122	0.54125	0.10625	0.076201	0.34	0.48518	0.53615	0.056409	0.042327	0.37637	0.059588	0.047476	0.41107	0.1314	0.5055	0.25139	0.054461
Meth__cg16204757__MSN	0.46294	0.050255	0.051576	0.84574	0.35971	0.043521	0.85614	0.34232	0.33583	0.061737	0.048217	0.050845	0.43375	0.75804	0.36272	0.34494	0.42781	0.27795	0.042125	0.85928	0.85094	0.53157	0.16536	0.49806	0.080287	0.51252	0.33558	0.82685	0.44018	0.4693	0.036989	0.49118	0.52475	0.040049	0.81599	0.20759	0.092333	0.2296	0.063792
Meth__cg04312209__IL7R	0.58178	0.083821	0.23705	0.66622	0.35103	0.076196	0.22163	0.13046	0.49608	0.11023	0.27554	0.31487	0.16302	0.21179	0.3293	0.098604	0.19351	0.13343	0.12727	0.15267	0.22923	0.72619	0.059448	0.58373	0.20081	0.21846	0.17421	0.24498	0.20323	0.0797	0.19687	0.079649	0.57403	0.08727	0.092434	0.13605	0.37751	0.24938	0.16247
Meth__cg23413307__LCE1F	0.93902	0.032613	0.21569	0.94734	0.94516	0.051213	0.85413	0.32907	0.38308	0.34012	0.083517	0.29025	0.67017	0.024385	0.34461	0.07154	0.13799	0.10165	0.057349	0.072638	0.15147	0.83141	0.062328	0.96688	0.096042	0.88003	0.21483	0.64557	0.12876	0.033431	0.083577	0.064938	0.92143	0.05381	0.47586	0.20476	0.9169	0.70791	0.8137
Meth__cg08615333__TGFB3	0.058346	0.03908	0.81863	0.068886	0.072273	0.87989	0.053721	0.89822	0.052509	0.053832	0.58844	0.86724	0.8214	0.049346	0.064406	0.83482	0.60806	0.15361	0.47318	0.13361	0.2025	0.057362	0.85897	0.061009	0.81177	0.057025	0.086523	0.073597	0.038126	0.88446	0.85737	0.65699	0.055006	0.046645	0.046168	0.27327	0.037415	0.051905	0.062215
Meth__cg02144298__CEBPA	0.026815	0.27616	0.96878	0.026384	0.024366	0.79954	0.031583	0.054669	0.030458	0.027448	0.95093	0.029435	0.25962	0.015785	0.031324	0.59886	0.039555	0.070757	0.25899	0.043693	0.044909	0.020408	0.79439	0.036905	0.92121	0.038606	0.1832	0.041017	0.049153	0.23957	0.10649	0.50185	0.021368	0.016416	0.024446	0.077262	0.032353	0.020997	0.02493
Meth__cg11861730__ETS1	0.91658	0.028466	0.062731	0.27935	0.043268	0.029044	0.32269	0.023461	0.037372	0.048721	0.029429	0.028986	0.070678	0.16406	0.036906	0.023908	0.070609	0.091659	0.049262	0.15794	0.1759	0.8288	0.041281	0.049953	0.10106	0.083978	0.085335	0.65114	0.053607	0.062275	0.02708	0.028614	0.38237	0.037853	0.16855	0.035026	0.24537	0.080189	0.061649
Meth__cg02720618__ESR1	0.023973	0.024822	0.03648	0.029126	0.035556	0.4103	0.042618	0.54581	0.034402	0.021203	0.13167	0.050963	0.37282	0.021777	0.022407	0.053798	0.032448	0.034994	0.030174	0.44462	0.022159	0.022686	0.12291	0.022653	0.61903	0.033103	0.062303	0.078821	0.03629	0.033893	0.028436	0.078278	0.04684	0.024413	0.095859	0.082554	0.022712	0.07743	0.25558
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.070721	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.092397	0.94434	0.17945	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.077127	0.17036	0.089942	0.34374	0.12096	0.33527	0.10217
Meth__cg19423196__MAT1A	0.91428	0.042573	0.11979	0.80246	0.8798	0.12484	0.84497	0.71481	0.7258	0.29188	0.090625	0.201	0.30377	0.19769	0.67683	0.35681	0.62662	0.15918	0.069469	0.63868	0.84083	0.9185	0.074861	0.056854	0.090708	0.82111	0.27026	0.85987	0.13851	0.22291	0.053116	0.051979	0.82364	0.40226	0.84917	0.23168	0.74795	0.7669	0.82353
Meth__cg18292394__MAT1A	0.84936	0.062197	0.17299	0.78815	0.82216	0.084471	0.82687	0.47237	0.77833	0.30968	0.089451	0.16771	0.34817	0.24689	0.70785	0.39867	0.48376	0.10308	0.050395	0.54212	0.80157	0.85929	0.077604	0.051693	0.11794	0.82763	0.2939	0.77004	0.23752	0.064542	0.066061	0.070256	0.80697	0.5536	0.8183	0.26384	0.83948	0.81708	0.80416
Meth__cg23051664__TNFRSF10D	0.91386	0.89845	0.10927	0.93774	0.95421	0.53395	0.9161	0.044315	0.045041	0.93802	0.69717	0.08417	0.65121	0.51784	0.34746	0.055348	0.081837	0.16894	0.044293	0.9173	0.92195	0.90254	0.083373	0.76836	0.11919	0.73452	0.16091	0.84221	0.89524	0.05392	0.07691	0.052408	0.94524	0.099868	0.94725	0.80849	0.92419	0.21009	0.89573
Meth__cg17738194__GK2	0.2854	0.0403	0.15391	0.67279	0.65898	0.051928	0.30027	0.67077	0.2708	0.088837	0.31965	0.14481	0.10723	0.36774	0.18938	0.054696	0.049814	0.12751	0.057124	0.051458	0.25561	0.59408	0.067202	0.82423	0.24394	0.30908	0.083183	0.37201	0.10443	0.089106	0.26769	0.084203	0.35298	0.038852	0.3278	0.10937	0.17244	0.13877	0.10243
Meth__cg25895922__MLPH	0.020461	0.02065	0.027722	0.021786	0.014833	0.19667	0.02494	0.59171	0.02238	0.018086	0.4485	0.10246	0.055094	0.014484	0.02266	0.38286	0.017673	0.061052	0.94759	0.014937	0.02664	0.019256	0.028782	0.017056	0.040878	0.026476	0.023438	0.10639	0.037194	0.025003	0.53722	0.70073	0.020521	0.019801	0.01524	0.049111	0.021778	0.023791	0.032341
Meth__cg16221059__PLS3	0.056314	0.039921	0.04572	0.046808	0.058762	0.033043	0.078294	0.042657	0.042063	0.077511	0.037135	0.019971	0.099745	0.71989	0.052313	0.048394	0.1212	0.07502	0.024477	0.61928	0.88016	0.1364	0.10365	0.4695	0.049249	0.043355	0.21578	0.2512	0.073839	0.048688	0.034555	0.041643	0.050444	0.037923	0.26528	0.042883	0.4384	0.067225	0.038261
Meth__cg20979799__RFXDC1	0.054135	0.071539	0.53849	0.070442	0.058505	0.87108	0.091855	0.13902	0.05892	0.080354	0.29348	0.32712	0.61743	0.065185	0.064444	0.46859	0.25247	0.12645	0.31737	0.27054	0.090243	0.31585	0.10296	0.067917	0.91991	0.053366	0.19303	0.21305	0.076611	0.080719	0.17186	0.30642	0.054943	0.07369	0.46478	0.13727	0.066853	0.090965	0.073603
Meth__cg01120308__PICALM	0.10948	0.057783	0.1458	0.69281	0.37181	0.060406	0.80778	0.046029	0.85136	0.50536	0.054097	0.057689	0.17855	0.80186	0.54096	0.047176	0.15733	0.39901	0.039891	0.86158	0.87457	0.53819	0.061223	0.064053	0.075167	0.37706	0.70669	0.5674	0.10477	0.055519	0.051273	0.059003	0.11608	0.12682	0.17651	0.22813	0.11697	0.18105	0.4761
Meth__cg05989054__GAMT	0.053622	0.096064	0.58049	0.094304	0.066947	0.938	0.092937	0.97686	0.093064	0.056482	0.78996	0.8594	0.61074	0.036516	0.076389	0.71222	0.93312	0.26854	0.95589	0.74026	0.19151	0.058247	0.92898	0.14859	0.89647	0.14617	0.079221	0.061819	0.13506	0.49665	0.60321	0.95532	0.84564	0.11721	0.057638	0.1935	0.061422	0.064756	0.054482
Meth__cg02067021__DNAJC5B	0.028909	0.026682	0.40225	0.034316	0.10982	0.41566	0.02546	0.91101	0.026228	0.21216	0.52697	0.82479	0.072321	0.023407	0.02292	0.31178	0.37539	0.045791	0.88515	0.12727	0.093623	0.65658	0.90452	0.020805	0.9329	0.028769	0.095865	0.029474	0.036055	0.39376	0.13701	0.38071	0.019328	0.037123	0.035141	0.038767	0.065511	0.029191	0.025946
Meth__cg10862848__GNMT	0.083171	0.10758	0.48497	0.098375	0.11497	0.96915	0.093602	0.45752	0.09722	0.094028	0.76394	0.27473	0.6165	0.06715	0.1132	0.28875	0.39957	0.098237	0.90082	0.29732	0.077794	0.076393	0.93883	0.12441	0.9181	0.08944	0.069352	0.086146	0.10795	0.74142	0.33027	0.83493	0.40653	0.082896	0.93574	0.17859	0.11195	0.1462	0.56722
Meth__cg13140267__ASCC3L1	0.045793	0.091599	0.19276	0.47386	0.33027	0.045868	0.062572	0.066029	0.85331	0.24281	0.037307	0.14435	0.12038	0.92784	0.72992	0.093098	0.078196	0.1791	0.03666	0.066271	0.31563	0.16393	0.14404	0.61299	0.076633	0.31996	0.12175	0.24131	0.29748	0.035998	0.031768	0.60727	0.77003	0.038139	0.042087	0.15734	0.12459	0.094467	0.094492
Meth__cg11207564__CCL3L3	0.683	0.083652	0.33438	0.57937	0.5918	0.029621	0.39088	0.15402	0.3615	0.18582	0.14155	0.14307	0.20643	0.031806	0.1758	0.10992	0.48695	0.036469	0.039814	0.26222	0.32697	0.77326	0.030731	0.75045	0.071772	0.21325	0.060282	0.23149	0.079416	0.060593	0.031548	0.050913	0.14409	0.067419	0.11219	0.071392	0.78362	0.3499	0.22456
Meth__cg04818845__PLEKHG5	0.062643	0.19452	0.27713	0.20083	0.040738	0.84527	0.073995	0.42281	0.054349	0.071935	0.13836	0.82195	0.43296	0.06683	0.060415	0.11822	0.13669	0.10713	0.051753	0.21874	0.081307	0.055594	0.06603	0.059397	0.81813	0.21215	0.13815	0.73398	0.27037	0.55205	0.29896	0.54353	0.05154	0.27215	0.073474	0.45582	0.30157	0.10628	0.49415
Meth__cg18328334__TNS1	0.17726	0.072396	0.83301	0.099766	0.083825	0.78525	0.10077	0.93312	0.84325	0.086103	0.89058	0.84758	0.87984	0.097941	0.69124	0.91159	0.85021	0.54273	0.90794	0.15398	0.16046	0.069532	0.57172	0.10215	0.82769	0.080907	0.11815	0.15698	0.082647	0.69797	0.91978	0.49813	0.087738	0.5313	0.1272	0.10697	0.11128	0.11574	0.18133
Meth__cg18440048__ZNF70	0.096413	0.10368	0.085372	0.61933	0.51992	0.26813	0.7141	0.05119	0.20076	0.34421	0.10454	0.12711	0.19761	0.9214	0.15679	0.1113	0.2259	0.11583	0.3606	0.054847	0.080605	0.25344	0.30056	0.11965	0.1684	0.62182	0.069584	0.11203	0.123	0.054975	0.068174	0.074399	0.775	0.11516	0.36607	0.21398	0.2983	0.065231	0.06397
Meth__cg26873164__SNAI1	0.047345	0.13833	0.29395	0.20388	0.083101	0.774	0.076615	0.10965	0.052494	0.064004	0.63402	0.28995	0.3935	0.03969	0.06858	0.18122	0.6087	0.20486	0.80043	0.12643	0.10051	0.12541	0.55017	0.099284	0.29236	0.094837	0.11353	0.093786	0.1671	0.40104	0.40105	0.18248	0.10926	0.048156	0.091599	0.086283	0.084615	0.11129	0.089908
Meth__cg20437604__ANXA9	0.05644	0.13078	0.058012	0.20498	0.041987	0.81214	0.037814	0.84478	0.12038	0.042474	0.13045	0.13139	0.14321	0.11878	0.12825	0.80871	0.70035	0.18259	0.33489	0.075065	0.066515	0.049543	0.75054	0.09047	0.54806	0.093732	0.15435	0.26852	0.11126	0.80612	0.85484	0.18334	0.14094	0.34071	0.047857	0.049197	0.061701	0.1418	0.18337
Meth__cg03600318__SFTPD	0.22594	0.11249	0.7648	0.807	0.7643	0.031787	0.58959	0.70074	0.83226	0.82774	0.23052	0.19971	0.81402	0.052953	0.72817	0.29737	0.82003	0.0775	0.032913	0.7438	0.68054	0.79043	0.053594	0.90599	0.050706	0.34392	0.070709	0.15285	0.061396	0.042538	0.063963	0.031618	0.82353	0.067044	0.54117	0.087042	0.8698	0.5323	0.35923
Meth__cg26045220__KIAA1324	0.01838	0.048011	0.38449	0.043041	0.02213	0.62301	0.022168	0.039881	0.017797	0.024647	0.76343	0.068187	0.36104	0.017252	0.032498	0.90944	0.032073	0.065292	0.15937	0.056171	0.02456	0.017101	0.93756	0.035551	0.84107	0.083248	0.025828	0.064403	0.048916	0.4408	0.037741	0.040892	0.039175	0.022616	0.10038	0.022815	0.0285	0.052422	0.064748
Meth__cg13519373__IL8RA	0.65017	0.17646	0.29247	0.76232	0.47924	0.041049	0.61609	0.78401	0.54635	0.64313	0.091484	0.54679	0.51224	0.059573	0.33229	0.25267	0.17905	0.071901	0.049151	0.51974	0.56273	0.85261	0.04627	0.83729	0.087659	0.22136	0.44723	0.45568	0.24355	0.041414	0.15415	0.10473	0.61995	0.1081	0.669	0.14938	0.69893	0.20816	0.23154
Meth__cg27032352__C21orf94	0.40069	0.073468	0.06773	0.6167	0.29524	0.12116	0.39229	0.39763	0.27981	0.29751	0.16216	0.2605	0.20523	0.1362	0.23665	0.13492	0.20809	0.13134	0.12285	0.084989	0.10967	0.79298	0.12854	0.72462	0.11471	0.30802	0.17554	0.50315	0.29741	0.046252	0.098029	0.10968	0.58196	0.064728	0.10033	0.23805	0.12384	0.31018	0.23063
Meth__cg12999109__ASAH3	0.1046	0.038674	0.17023	0.053287	0.03652	0.92898	0.075771	0.92298	0.064464	0.042691	0.80096	0.39293	0.37811	0.052974	0.063894	0.88193	0.94787	0.1373	0.70766	0.074811	0.079126	0.073119	0.92101	0.048147	0.86271	0.063345	0.14187	0.24839	0.075923	0.9203	0.44319	0.94559	0.043162	0.046024	0.049245	0.11597	0.053438	0.057515	0.082597
Meth__cg04244987__NCKIPSD	0.082972	0.086977	0.87412	0.083409	0.050168	0.3553	0.071116	0.14431	0.042849	0.080518	0.12609	0.68747	0.21628	0.06747	0.06446	0.11072	0.076025	0.48313	0.05758	0.076643	0.11057	0.076626	0.075656	0.053509	0.56297	0.06867	0.19636	0.085229	0.10688	0.13261	0.045982	0.090002	0.13318	0.18009	0.073784	0.12917	0.052503	0.13114	0.2076
Meth__cg10878307__ATAD4	0.046624	0.041079	0.54091	0.03762	0.038588	0.7577	0.043432	0.21978	0.089769	0.039549	0.80037	0.32463	0.28473	0.029045	0.091713	0.46694	0.63814	0.10781	0.31145	0.036613	0.04696	0.049713	0.72719	0.028723	0.67566	0.038806	0.080973	0.05687	0.077839	0.84493	0.51846	0.80588	0.029428	0.040622	0.036481	0.087647	0.054895	0.039028	0.038377
Meth__cg25168545__GIMAP1	0.82724	0.064087	0.63749	0.85064	0.73416	0.075272	0.74341	0.13724	0.7862	0.425	0.78614	0.47147	0.56654	0.047529	0.58098	0.36022	0.74188	0.16339	0.061258	0.62747	0.71089	0.88446	0.11862	0.86512	0.13711	0.22824	0.13047	0.23892	0.14341	0.077925	0.11216	0.098097	0.77194	0.18291	0.21488	0.084213	0.83044	0.45765	0.58005
Meth__cg15913671__TMEM105	0.032933	0.047566	0.037796	0.029559	0.036126	0.83159	0.032356	0.76618	0.029135	0.034253	0.39684	0.041762	0.1017	0.12901	0.038484	0.30442	0.68508	0.056237	0.31969	0.026414	0.03149	0.070627	0.87322	0.022276	0.85427	0.030679	0.044469	0.23043	0.072657	0.03801	0.14376	0.84717	0.017263	0.096498	0.021888	0.076386	0.034179	0.051423	0.033226
Meth__cg25473396__MPG	0.22116	0.38866	0.61936	0.617	0.43326	0.70085	0.40837	0.031927	0.5742	0.5083	0.16368	0.17392	0.32445	0.93672	0.51468	0.11679	0.050247	0.10385	0.015296	0.21512	0.33065	0.71829	0.034695	0.5937	0.032377	0.65229	0.27277	0.79813	0.43867	0.022141	0.016362	0.014739	0.089029	0.063592	0.17705	0.1831	0.71466	0.41193	0.18544
Meth__cg26606552__CCDC22	0.5076	0.089099	0.028918	0.54778	0.090195	0.024674	0.081825	0.036246	0.093258	0.32689	0.047243	0.57375	0.16437	0.12978	0.20723	0.13143	0.12244	0.078603	0.02112	0.030842	0.028724	0.22877	0.10165	0.39589	0.07237	0.26411	0.13375	0.18605	0.11044	0.051655	0.028413	0.020058	0.38384	0.05001	0.03385	0.039408	0.397	0.05545	0.030667
Meth__cg18223379__BPIL3	0.91385	0.089356	0.71404	0.93168	0.85847	0.12087	0.89381	0.4676	0.35361	0.062536	0.22876	0.5538	0.57713	0.071581	0.50713	0.42676	0.89338	0.074706	0.040069	0.8028	0.8539	0.84478	0.11151	0.93143	0.10684	0.80414	0.24977	0.67374	0.047619	0.034136	0.036072	0.041479	0.75307	0.27312	0.90015	0.11031	0.74977	0.56166	0.50476
Meth__cg03920233__DOC2A	0.038825	0.070667	0.67481	0.065445	0.036604	0.079686	0.049627	0.085269	0.033635	0.049063	0.69988	0.30874	0.56059	0.064812	0.04367	0.75283	0.05448	0.09877	0.226	0.073176	0.032681	0.037969	0.46737	0.02733	0.94697	0.092224	0.11568	0.064042	0.15559	0.22252	0.29409	0.20084	0.041187	0.026657	0.58425	0.055605	0.062358	0.052394	0.034351
Meth__cg15658426__MGC39633	0.078065	0.45644	0.3683	0.078228	0.12975	0.5391	0.19991	0.27148	0.13557	0.083112	0.082249	0.76254	0.35263	0.062309	0.12186	0.24008	0.070868	0.22692	0.37106	0.18656	0.10484	0.26328	0.21433	0.1915	0.35432	0.079202	0.2717	0.17852	0.25695	0.12541	0.083546	0.27887	0.22438	0.13192	0.18446	0.18847	0.066767	0.20568	0.17844
Meth__cg26831415__EFHA2	0.95279	0.035889	0.95199	0.9649	0.02927	0.024531	0.9594	0.035559	0.5797	0.036742	0.054854	0.065959	0.54088	0.28313	0.56758	0.034476	0.051866	0.14235	0.024772	0.90309	0.76736	0.080148	0.035667	0.49481	0.039973	0.11471	0.071332	0.91688	0.072047	0.038069	0.032897	0.046137	0.53392	0.037606	0.96193	0.069995	0.95675	0.55147	0.40207
Meth__cg23307338__MS4A12	0.82011	0.065797	0.75419	0.878	0.79959	0.063929	0.74208	0.64687	0.87876	0.1826	0.69952	0.073604	0.70437	0.36127	0.71406	0.27083	0.2795	0.10716	0.061543	0.25695	0.22124	0.82485	0.11705	0.81949	0.12099	0.59733	0.32056	0.59696	0.13415	0.27858	0.064525	0.10894	0.73041	0.072176	0.60982	0.10355	0.83054	0.74878	0.6684
Meth__cg25659818__CCL4	0.64348	0.071226	0.50719	0.88175	0.84115	0.033458	0.80729	0.27584	0.72093	0.49539	0.663	0.7181	0.76355	0.038782	0.37959	0.28534	0.88237	0.079532	0.091253	0.47331	0.53988	0.92491	0.046091	0.90321	0.10963	0.5232	0.07104	0.37225	0.15759	0.1813	0.041318	0.051529	0.77771	0.063974	0.50914	0.074679	0.53822	0.56564	0.45302
Meth__cg02238826__B3GNT5	0.88831	0.47428	0.047296	0.49382	0.95198	0.040686	0.95168	0.02755	0.046354	0.23538	0.041575	0.034122	0.058033	0.88269	0.085025	0.034119	0.034444	0.075778	0.056468	0.41055	0.34655	0.7931	0.043472	0.95296	0.064395	0.048823	0.092238	0.36184	0.52098	0.045399	0.033797	0.051216	0.049473	0.033948	0.96361	0.83149	0.59868	0.68549	0.69432
Meth__cg08458487__SFTPD	0.061204	0.038111	0.15576	0.88261	0.62346	0.63829	0.88412	0.42086	0.62955	0.90499	0.1008	0.11816	0.58216	0.067242	0.56859	0.11766	0.70855	0.12947	0.053038	0.78327	0.77771	0.92503	0.12494	0.77712	0.079947	0.46074	0.098085	0.88369	0.08241	0.36139	0.067513	0.044151	0.78155	0.080091	0.5923	0.11481	0.44696	0.56942	0.56033
Meth__cg10331038__TNR	0.72192	0.10113	0.46243	0.71691	0.65478	0.10661	0.31627	0.55569	0.73842	0.30075	0.64481	0.70742	0.58222	0.062142	0.5837	0.40734	0.80283	0.15589	0.10515	0.1725	0.18641	0.77713	0.090919	0.77064	0.17413	0.22302	0.18552	0.75055	0.10235	0.10366	0.13604	0.10064	0.725	0.086781	0.27883	0.084169	0.60593	0.16747	0.19026
Meth__cg16797831__KIAA1324	0.045383	0.051912	0.8673	0.038595	0.040509	0.86528	0.037028	0.22915	0.7601	0.051214	0.79987	0.68636	0.8209	0.036506	0.51283	0.85993	0.58335	0.41292	0.37299	0.19843	0.042498	0.038914	0.86149	0.058132	0.83076	0.039269	0.093795	0.16937	0.20807	0.39163	0.36265	0.85326	0.13412	0.037646	0.040257	0.14057	0.052663	0.049852	0.052132
