Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__MAP4K4	6.0673	5.1091	8.0032	6.3952	5.9184	7.3226	5.7528	6.1253	7.425	6.5388	7.2464	7.61	6.8356	7.0288	5.4528	6.7248	7.8366	6.6207	7.9799	6.3307	6.1541	6.5299	8.1798	5.703	6.5193	5.9015	5.0642	4.9385	5.1327	8.1638	8.3236	7.7847	5.9041	6.5972	6.1144	6.0063	5.6747	5.3321	6.2691
U133A__FOXA1	9.1328	7.7572	6.523	9.0263	9.4147	4.7595	8.7472	5.2283	5.7444	8.14	5.0961	5.822	6.5694	7.5076	8.8813	6.9658	5.4233	5.6401	5.6268	8.3942	8.6803	9.0814	4.7116	8.5308	5.3926	8.8057	8.3218	9.2428	7.9736	5.241	5.689	5.6432	8.73	9.3117	8.6746	8.6077	7.9866	8.9553	8.3695
U133A__CTSL2	6.6891	6.6544	7.9888	6.1776	5.8575	7.9594	6.6191	10.2184	5.7305	6.0333	7.4727	7.4576	7.8409	7.0974	6.0122	8.0945	7.7367	8.1816	5.7412	7.1939	6.6615	6.6808	8.3407	7.0612	5.8619	6.3803	7.5018	5.5789	6.5624	6.5317	6.8619	5.7468	7.4294	6.7808	5.8074	7.2087	6.9109	6.678	7.0021
U133A__C3orf14	9.0139	8.6727	7.5754	9.212	9.6473	8.5361	9.2088	4.2159	7.5311	8.7627	7.2165	6.6989	8.1664	4.05	8.792	7.421	6.3008	7.4875	8.1547	10.6072	10.2344	10.5387	6.6381	8.2917	8.2452	9.1404	7.4683	9.4658	8.9235	7.4175	8.1998	8.4651	7.2508	8.5412	9.1302	7.7943	9.0827	9.2989	8.6747
U133A__MID1	6.1037	7.7529	6.9934	5.4843	4.4567	8.6155	4.4247	5.3266	5.9754	4.3322	6.3817	6.6804	7.4209	6.1697	9.0976	7.9875	6.0331	7.592	5.0431	4.6781	4.4599	4.4484	8.0006	4.8053	6.7265	5.0984	5.5412	3.9749	6.4367	6.5315	5.246	6.0018	5.3356	5.5969	5.4337	5.7925	5.8913	5.3807	5.5598
U133A__IGFBP7	2.9865	2.8753	2.8263	2.8187	2.8488	2.9678	2.9102	8.1639	2.9617	3.057	9.0694	7.7424	4.9465	2.8659	2.8328	7.664	6.8087	5.298	9.287	2.953	2.8392	2.8773	8.7334	2.9882	8.5718	2.8618	4.331	2.7709	3.7421	3.4559	3.1532	4.3464	2.9303	8.2563	2.8623	3.2633	3.1601	2.8804	2.8224
U133A__KIAA0182	8.7175	8.7547	8.2326	9.4399	8.9626	5.5927	8.9031	7.0695	8.2032	9.5198	6.5335	7.1268	7.6521	7.6461	8.5395	7.194	7.6429	7.7941	6.6802	9.3437	9.2681	7.1592	5.5687	8.3507	6.8539	9.4821	8.1927	8.8215	8.4014	6.3604	6.768	6.9346	9.4211	8.9541	8.2608	10.1651	8.3246	9.5845	8.7069
U133A__FNBP1L	5.7282	6.3494	5.7353	6.3034	7.1137	5.7258	7.0659	4.9683	6.9366	5.9928	5.0314	4.7531	5.4856	5.0975	6.6526	6.1696	6.4593	6.5269	4.7117	4.8914	4.3192	7.5094	4.6485	3.3218	5.9207	6.0796	6.3206	7.3428	5.9159	4.2674	4.7058	3.693	6.4658	6.9367	6.033	5.5292	7.0101	5.9501	6.1131
U133A__CYFIP2	6.119	7.2214	5.5471	7.2856	7.9177	5.0692	8.2878	5.5729	5.7304	7.8867	5.7349	5.1345	5.1257	5.5263	7.4708	6.2103	5.5828	4.7354	5.6666	5.6376	6.6199	6.1386	5.2283	7.4	5.4525	6.2671	5.9559	6.8642	6.9614	5.7687	5.5363	5.436	8.0359	5.4743	8.5498	7.3658	8.2599	5.8194	7.1325
U133A__CCNG2	6.4336	6.4736	4.9784	8.8661	7.9676	6.148	7.2863	6.6605	7.9378	6.2712	7.1643	6.5364	5.9897	4.6778	6.7081	6.0424	7.5071	6.8682	5.8272	4.8462	6.6988	7.5543	6.4808	7.4897	5.8436	8.5074	7.0697	8.2579	6.3197	6.1248	5.9026	3.8867	7.83	7.0928	4.4897	6.7813	7.3914	8.2052	6.0948
U133A__EPHA2	6.8777	6.8505	7.7375	5.9049	5.1826	8.0944	5.8575	6.3275	5.4135	5.1916	6.3529	7.8942	7.0137	8.5616	6.7903	6.7602	8.2689	6.7414	8.1722	6.0052	6.6211	5.7144	7.5885	5.7941	8.7282	5.6235	5.8814	5.967	6.6319	7.5941	8.0211	8.2738	6.9307	7.4133	6.077	5.5545	5.7672	5.4127	5.8045
U133A__CYR61	7.9058	8.1337	8.7486	7.2872	6.0591	9.9464	5.4504	7.7791	4.4815	7.6012	8.4784	6.7943	8.0849	8.6439	7.6799	9.575	10.4785	5.9019	10.6077	5.8235	5.4758	5.6887	7.6585	7.316	11.0284	6.8624	7.1407	6.9966	8.7828	10.4135	8.5484	9.6697	6.1964	9.4093	7.826	8.5165	6.9877	5.8984	5.861
U133A__SSFA2	6.018	6.3234	7.823	5.8215	5.9018	6.2125	5.7698	6.999	6.4213	6.2338	6.2115	9.3544	7.0799	7.3471	6.226	6.6444	6.9116	8.0158	6.3826	6.1452	7.7163	6.1461	6.8651	5.8156	6.8827	6.6054	6.4586	6.489	5.7497	6.9761	6.9443	6.7033	7.2899	7.152	6.7436	5.9986	6.7698	6.39	9.7366
U133A__GALNT6	8.8821	7.3905	8.324	6.7568	9.7521	5.1143	8.8841	6.8554	6.1052	8.3463	5.6143	6.7577	6.284	8.1603	8.2228	6.9834	5.9045	7.5279	5.4304	8.8602	7.768	8.6096	5.6215	8.65	5.8084	8.4236	9.1485	9.1731	8.7939	5.665	7.8211	5.8236	10.0613	8.3165	9.245	7.746	9.7446	7.8728	9.2057
U133A__C17orf81	6.0932	6.0039	6.683	6.305	6.9719	9.3034	6.3511	6.528	6.1772	6.1791	7.2188	7.2754	8.6325	7.7116	6.1739	6.8238	7.0527	6.0851	6.985	7.2643	7.5321	6.0424	7.7869	6.1349	7.3204	7.7804	7.7558	5.8973	5.7549	7.1647	6.3775	6.465	7.2237	6.0695	6.835	6.6208	7.2873	5.8677	5.7307
U133A__MXRA7	7.3883	4.9898	5.2513	6.1786	7.3459	8.8708	7.5332	7.994	7.5735	8.5232	8.4778	9.4836	7.0129	5.6822	5.2279	10.1797	9.496	8.2414	9.2301	5.9779	6.369	8.1878	10.6844	7.7324	9.4217	6.698	5.4442	5.2076	5.147	8.9371	8.2772	8.9797	5.5672	5.5043	5.2859	7.7395	8.9281	5.6894	7.6177
U133A__ZHX2	6.6374	9.2638	6.7542	7.8713	7.8561	4.9952	6.5017	6.0232	7.4021	7.1239	5.0842	5.9716	7.2131	6.5772	8.4563	6.9501	6.0953	8.0637	5.4724	6.7913	7.4885	6.2762	4.9739	7.7711	6.05	7.6426	6.7416	7.0132	6.648	6.059	6.029	4.8623	6.4096	7.6708	6.0315	5.7254	6.6176	7.2085	7.0087
U133A__ANXA1	8.3863	5.1813	8.546	6.8058	4.8279	10.1509	4.9132	10.2727	4.9733	4.6701	10.5859	11.0167	11.8721	11.347	5.3504	11.3303	10.7389	11.4584	11.0326	4.9591	4.9942	5.0231	10.6713	6.8432	11.1804	5.5085	9.4097	5.0185	5.8809	10.9965	10.7391	9.9079	9.1288	10.0579	9.263	4.6556	4.9519	4.8945	4.9117
U133A__ETV5	6.1958	5.3512	8.7998	6.0268	5.6377	6.6768	4.9464	6.3476	5.5852	5.6541	6.9955	7.4543	6.374	7.529	5.628	6.483	8.1696	5.9095	7.7918	6.185	5.4223	5.673	7.7123	6.6378	8.0412	6.1711	5.7368	5.7878	5.0177	7.3943	7.3494	6.991	7.0011	7.7549	7.809	5.5572	6.9736	5.4015	5.2783
U133A__IFITM3	8.4091	10.0146	9.7585	6.7167	8.3572	10.6016	9.229	11.5006	11.4092	5.8711	11.2889	9.9326	10.9547	11.2264	10.0473	10.7809	9.3056	11.5373	10.4908	8.4582	9.9587	8.9131	11.2401	10.3228	10.0301	8.0254	9.296	7.2387	8.8782	8.5192	10.2196	10.8664	5.7721	10.4517	5.3276	7.5005	10.6263	6.3289	7.5159
U133A__GATA3	4.3432	3.6303	5.3574	5.039	9.974	4.1358	8.5593	2.9041	5.2215	8.0058	4.0984	4.9866	4.7334	5.0131	7.9089	3.0972	5.915	5.4572	3.2756	8.2784	9.0129	8.8407	2.9786	7.4635	3.0718	7.1761	6.9304	9.0051	4.2017	3.2494	3.2905	2.7796	8.2158	5.6253	7.0477	8.5736	7.9187	6.4257	8.156
U133A__HERPUD1	7.8504	9.9706	8.0754	10.0646	9.0896	8.6585	9.142	7.0075	7.9117	8.656	7.5817	9.2323	9.0643	6.9124	8.1682	8.0528	9.5369	8.9705	7.9078	6.5098	7.4347	8.0214	8.0284	8.3141	8.3246	9.9331	9.6455	8.3991	10.3633	9.0879	7.3524	8.4577	10.0106	11.0583	10.7658	8.1685	9.0364	10.0959	7.8382
U133A__CYB5A	6.6338	7.709	5.1047	6.3098	6.617	5.7624	7.9642	6.9887	4.4315	6.1598	6.0589	5.0605	5.3328	6.0628	8.2505	5.2687	4.701	6.1142	3.8628	6.5067	6.1092	7.8149	4.6541	7.0276	6.1533	6.26	7.9185	7.5663	6.7328	4.648	7.3606	7.1314	6.3256	7.0204	5.551	6.3159	8.6476	7.8435	8.1908
