Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__ANP32E	7.7696	7.1675	6.183	4.7827	8.1079	8.5756	6.3299	9.2043	9.8021	7.8249	7.8684	7.971	7.8101	3.4688	7.0035	8.1617	7.4757	9.4891	7.3647	7.0967	7.6872	7.282	6.932	7.591	9.3323	5.9998	7.3604	7.4851	6.1264	8.0691	7.2748	8.2153	6.6022	7.9594	7.1498	7.5878	8.6942	6.7701	8.739
U133A__LMO4	7.4737	7.1325	7.3624	8.5532	7.9792	9.7098	5.7002	8.2677	7.6793	8.0974	7.6477	7.0389	7.4546	6.855	7.7206	8.0476	7.8791	8.7906	7.5205	6.2739	5.9112	7.0129	7.6279	7.9445	7.5364	7.9322	9.2733	7.7056	6.1979	8.918	6.745	6.2862	9.1307	8.2001	7.5695	8.3962	6.7757	4.2304	6.628
U133A__GGT1	6.3598	7.8753	6.1146	6.9381	7.2095	5.218	6.6358	5.9838	5.8612	5.8938	6.2897	5.7906	5.633	5.6301	6.5264	5.9789	5.836	5.2491	6.162	5.6221	5.586	7.1572	5.3165	6.8532	5.7474	9.3288	5.4845	6.6688	7.0597	5.7279	5.4076	5.5316	5.1897	6.2766	6.0135	6.5047	6.6745	7.9471	5.6866
U133A__ISOC1	5.1663	6.6553	6.119	7.541	8.1396	5.287	9.2407	5.7943	7.3405	8.0976	6.9094	6.4093	6.761	6.1868	6.9766	6.6684	5.8931	5.609	5.2129	7.5138	8.045	8.8911	5.4164	6.7959	6.9834	7.4249	7.287	7.952	6.9193	5.8083	6.542	6.1968	6.8505	6.9708	5.616	6.3399	6.6446	7.5794	7.608
U133A__MYBL1	4.1786	3.2174	3.9001	4.7679	7.0366	9.1908	7.7161	7.5343	6.7188	7.7789	5.5451	3.7465	3.8436	5.3119	5.9194	5.2875	6.3972	6.3711	6.4187	4.9238	5.6882	8.1351	7.2197	5.1224	7.4962	5.1765	5.8498	3.5382	3.6408	9.1344	4.1395	4.4723	3.8426	3.6467	4.8438	6.6299	6.5727	4.3772	5.5983
U133A__NDRG1	8.6805	9.5465	6.8656	10.7596	9.778	5.7369	8.7552	8.7441	8.9747	8.2843	8.3586	8.4558	8.8067	7.6502	8.7344	8.4931	6.3697	8.1136	7.8216	6.8145	8.2818	7.5775	7.4456	7.5	6.9756	7.9262	7.0386	8.4733	10.6886	7.7033	8.1369	6.9465	8.0954	9.5387	8.3876	6.9584	10.4157	10.0224	6.6565
U133A__PIR	4.6997	6.0985	5.6555	5.1577	4.6415	5.9744	4.6417	4.5998	5.8591	5.8861	6.3592	6.5985	7.4658	4.0181	4.9194	7.3016	5.6805	6.7355	4.7965	5.0436	4.9141	4.1856	5.7721	4.0657	5.3994	7.2433	8.1638	5.4722	4.2441	6.8605	4.6306	6.0726	5.4548	7.0525	7.6523	5.3672	5.9331	6.0265	7.9715
U133A__FADS1	5.3104	4.4739	5.6559	8.0702	5.4823	9.0096	5.3236	6.1392	7.5248	5.3496	7.8723	8.1328	5.7481	4.6693	5.6732	4.5489	8.1703	7.1886	7.1482	7.4537	7.4987	6.9271	7.0149	6.0625	7.8986	5.6721	7.4793	5.9334	4.5959	7.3449	8.8393	7.1644	7.0115	8.0054	4.7401	5.7566	6.9044	4.3667	7.3382
U133A__FGFR1	6.1557	5.7798	5.7379	6.852	7.4678	7.5789	7.3779	6.7737	8.6157	6.1787	6.737	5.9285	6.0116	5.8635	6.623	6.2015	9.3113	5.9031	7.4059	6.7359	6.0403	11.6578	8.0272	8.3604	7.1029	8.2599	6.0409	6.4628	6.1317	8.3245	5.7774	7.9791	6.489	7.6248	7.2695	6.4819	7.8946	7.4521	7.6142
U133A__COL1A1	4.8595	4.5017	4.3453	6.7347	4.1388	11.3634	4.9378	5.8092	4.8212	5.5465	4.0655	4.7173	4.1605	3.5882	4.5906	7.139	10.8683	4.5265	10.6014	3.8974	5.0738	5.193	10.155	4.7577	3.982	5.968	4.0965	6.6127	3.9594	11.1959	5.4949	8.7142	5.5253	4.1782	4.3818	5.6643	3.9736	5.6976	5.9443
U133A__SMAD1	6.1768	8.0307	6.0679	7.0053	6.9269	4.9053	6.5586	6.5566	9.9596	6.5567	6.8041	7.2639	7.3547	6.1045	8.6213	6.2115	6.5284	8.183	5.8833	5.9847	5.9323	7.9384	4.5864	6.6644	5.352	7.1573	6.8609	6.1689	6.9091	6.698	5.7876	6.9541	8.3608	8.491	6.0181	6.3538	6.7073	7.2564	7.3093
U133A__DAAM1	5.7712	6.9394	6.7256	7.4256	9.1201	5.7426	6.5441	5.5412	5.8286	7.3134	4.3108	6.1768	6.3515	5.6336	9.0542	6.947	5.6935	6.8334	4.2798	6.7682	7.0736	7.5356	5.712	6.5563	4.2843	6.6937	6.402	7.1325	6.6966	5.278	5.2773	4.3674	7.2789	7.6872	5.4127	6.6933	7.2805	7.2217	7.1886
U133A__CYB561	9.3231	8.9941	7.8642	7.9717	8.632	6.2388	8.0748	7.6969	6.9168	8.6582	8.3664	8.4426	7.8981	7.7693	7.5397	7.7448	7.7648	8.0632	6.9285	9.7372	9.1411	8.1277	7.0833	8.4517	7.3983	10.3813	8.2127	8.7824	8.5366	5.2097	7.0984	6.7225	10.2413	8.9039	9.4326	8.5092	8.6084	8.7911	9.3286
U133A__CREB3	6.9815	7.295	7.4987	6.6385	7.5188	7.8333	7.8931	7.2634	6.8872	7.2219	7.4311	7.737	7.0628	7.0688	10.674	7.9901	6.7089	7.9428	7.7562	6.858	7.126	7.5448	7.9442	7.7396	7.5443	7.9957	8.3155	8.1355	6.7483	7.733	6.7167	7.73	8.3628	7.7211	8.7709	7.5401	7.6055	7.6952	7.717
U133A__CRIM1	6.6823	5.0556	7.7575	4.5538	5.2347	6.6582	3.5903	7.9088	5.0214	5.8645	5.4013	6.6716	6.0828	6.2967	6.6118	6.6738	6.5511	6.4677	7.6681	4.209	4.0619	4.8435	6.3739	5.1213	8.3257	4.25	5.0642	4.1324	4.8529	6.1856	4.9762	7.7736	5.3263	5.4297	7.3237	6.0612	4.7611	3.0831	4.056
U133A__IFRD1	5.4877	4.9609	6.223	6.1315	5.37	6.6057	4.5862	4.8029	8.1135	5.2789	8.2698	5.9761	6.4008	5.8931	6.959	7.5063	6.305	7.2214	6.5547	7.5278	5.16	4.7386	6.84	4.7622	6.307	4.2376	5.1419	4.3653	5.7774	5.6285	7.0969	5.726	8.0212	6.0891	6.9652	3.9585	4.1403	5.2741	5.3617
U133A__SERPINE2	4.1494	4.4242	7.97	4.9022	4.2554	9.6075	4.4355	6.6807	6.0426	3.9813	8.4672	7.9594	4.2132	7.2359	4.2348	6.9187	8.2237	4.4336	10.6755	4.6808	4.5754	4.2682	9.6812	3.944	6.4409	6.9121	5.0607	4.343	4.6083	5.8042	7.156	4.8219	4.8116	4.3567	4.627	3.9897	4.2821	4.3236	4.6368
U133A__DEGS1	6.8249	6.0243	7.0363	6.6615	6.8731	6.713	6.61	5.8782	5.2917	6.7579	7.0455	6.6837	6.4182	7.6759	6.2588	6.8383	7.5211	6.5886	6.7486	8.3607	6.5126	5.6159	8.0834	7.77	7.2396	5.7017	7.1705	7.9357	7.0837	6.7336	8.0758	7.3776	5.5452	5.4043	6.8749	6.2224	6.518	8.4512	6.7358
U133A__TUBB6	4.8682	6.5678	8.0465	6.253	4.4901	9.8768	4.9213	8.3339	9.2657	7.3934	8.5949	8.9081	8.7762	7.6112	6.6415	9.8152	9.8057	8.0943	9.7499	8.3425	7.4325	7.8191	10.4802	5.4732	9.0045	7.5802	5.0843	5.1846	6.5456	10.1106	9.4057	9.6441	5.1798	6.0299	5.5564	7.8651	8.1612	6.4891	9.5322
U133A__PLAUR	7.2636	7.0817	7.6566	6.3774	6.0661	7.9196	6.3478	8.6018	7.3217	6.6571	6.7499	6.7768	7.13	8.4113	6.8516	8.1211	7.2534	7.3607	8.1234	6.4877	6.4579	6.6082	6.9693	6.7436	8.9904	6.1449	6.6998	6.2084	6.715	7.4222	9.277	7.1697	6.0395	6.8223	6.7814	6.3108	6.3435	6.3425	6.7746
U133A__GPX3	8.1363	9.0183	5.2304	5.5135	5.2597	4.9768	5.1272	5.336	5.1537	5.6824	5.2059	10.7091	9.8148	5.1904	5.1354	4.915	8.2448	5.1519	5.5082	6.7269	8.0376	7.1621	6.4045	5.4796	7.354	7.9306	6.3995	5.279	6.6626	5.822	5.4196	5.2433	5.3233	8.3076	5.3369	8.1058	8.2524	5.1073	5.1281
U133A__TUBA1A	8.314	3.5977	3.743	6.5989	10.3385	10.2225	4.1592	8.5618	10.0798	9.4561	5.0159	4.3512	4.8868	5.2328	6.4301	9.4012	9.5816	8.0618	8.6164	6.7493	8.3105	10.9949	10.4097	5.2917	7.2901	8.6838	4.5294	3.888	3.4929	9.6073	5.4475	7.4504	9.7967	7.508	4.9264	9.0535	6.9368	6.09	9.7726
U133A__AQP3	6.9417	9.9287	5.2828	3.8137	3.5973	3.5918	5.1623	6.214	4.2718	3.5187	3.6389	6.1709	9.5345	5.0948	5.3084	9.2208	4.8822	3.9124	3.7876	9.5323	6.4128	3.3584	3.941	4.0983	4.1786	4.6432	4.8068	4.4401	7.8977	3.4774	3.844	3.6942	8.563	7.4664	3.7812	3.6757	3.3325	7.4606	3.5666
U133A__FSCN1	3.369	3.2745	4.1782	4.2562	3.5981	6.8288	3.5641	7.4718	7.3668	3.5026	4.799	8.6923	4.2376	6.351	3.3774	5.0647	4.406	8.2875	6.7558	3.4491	3.7885	3.2768	6.3371	3.2977	4.8134	3.4193	3.3392	3.2127	3.3518	4.4109	7.3365	8.0143	4.1927	4.202	3.2502	3.4463	3.0805	3.2264	5.344
U133A__LASP1	9.5381	8.8228	9.664	11.8925	9.0713	9.1628	9.3673	8.5106	8.657	8.8387	8.7288	9.609	9.423	9.7487	9.9354	8.9098	9.4553	9.1961	8.8766	7.5227	9.3005	9.6931	9.5261	8.2583	9.5882	11.114	9.393	9.1818	8.5311	7.9899	9.1735	9.2861	8.7128	8.7215	7.7283	9.741	10.3033	8.6075	9.0406
U133A__PMP22	5.2565	4.7053	5.1463	5.1319	5.4801	8.5525	5.7927	10.0992	5.4421	5.429	9.3067	5.4072	5.1737	5.345	5.9816	6.3296	6.8562	5.0425	8.2183	6.5357	9.0143	7.1606	8.7543	9.7452	8.7851	6.3452	8.5414	4.8371	5.3986	8.7837	6.0432	7.9716	4.706	4.6818	5.7261	4.7756	6.5781	5.5308	5.6785
U133A__CTSB	8.9033	8.3507	7.4127	7.895	9.4448	10.3253	7.3919	9.8386	7.1998	8.7026	8.7987	10.4713	8.9155	8.2071	8.7264	9.6347	10.3193	8.6727	10.1243	7.6852	8.2081	8.7671	9.7003	8.8804	7.8934	8.1404	8.1867	7.8041	7.0968	12.1734	8.6588	8.6083	10.4251	6.6465	7.1327	8.8929	9.6935	8.6247	8.6464
U133A__FASN	10.7788	11.1828	8.2497	11.2606	9.3724	9.1052	8.5659	7.7698	10.3198	11.0689	8.5587	9.2366	8.003	8.7145	9.0543	8.8339	8.8259	9.3731	8.0922	10.2977	10.5056	8.8362	9.0354	11.1126	9.0868	10.2173	9.2182	10.1033	11.7652	8.8803	9.9972	8.5825	11.0307	10.3351	9.0381	9.5315	10.6165	10.1347	11.2674
U133A__EIF5A	6.1532	10.2322	11.5081	6.6804	8.676	10.141	10.3505	7.0561	6.2771	10.4307	10.9743	9.7164	7.3039	9.2206	10.6954	11.0518	6.7936	10.9733	11.4584	6.2508	7.0806	7.2351	10.9628	6.3987	9.8155	8.213	8.5732	9.7217	9.4725	10.7482	11.3354	10.6383	7.469	5.9167	10.9772	6.6051	6.774	8.3558	9.9089
U133A__TMEM45A	3.9251	5.6223	5.8104	3.8356	4.4014	7.0954	4.067	5.7298	5.2926	3.536	5.1283	6.8653	8.9616	7.9155	6.9156	6.3791	5.8904	8.43	6.0737	3.7106	4.2822	4.5262	6.6374	6.9656	5.4727	3.5937	7.3845	4.0045	5.9107	7.7047	7.3691	5.9503	7.837	7.01	8.6357	3.6449	8.7797	4.7818	3.96
U133A__LANCL1	6.7689	7.9484	6.1735	7.1973	8.0437	7.4032	6.8113	8.2676	7.471	7.7845	6.858	6.4065	7.4074	6.1261	7.1325	6.5866	8.9228	7.4355	7.3639	6.9245	6.5193	7.6214	7.1381	6.6311	7.2862	7.7475	6.4586	7.6675	9.6917	8.1542	7.0607	7.5143	6.6789	7.4457	8.0595	7.3913	7.8901	8.0387	7.3553
U133A__IFNGR1	6.2688	7.5228	6.5688	6.3571	5.4815	5.8801	5.2355	6.8528	8.334	4.6056	6.7327	8.5441	8.1554	6.8216	8.3696	6.9811	7.6443	8.2171	6.8533	6.2653	5.2145	6.2502	7.4998	6.6431	6.5338	6.6722	6.1714	6.5028	6.212	6.5564	7.4746	7.0159	6.9089	8.3516	6.8947	5.0929	7.0664	5.7274	6.2415
U133A__SLC7A5	7.5815	9.742	10.5531	9.556	9.4239	8.8395	8.8866	8.1642	8.7182	9.2909	9.2551	10.5851	10.4498	10.1983	7.9928	9.4584	9.444	9.7265	9.3198	11.4301	9.468	8.2735	8.8589	8.3536	9.5127	10.5304	8.7209	7.0168	9.4987	8.6391	9.0343	8.9524	10.4316	9.9877	10.2896	9.0969	8.9767	9.2961	9.36
U133A__H2BFS	7.6939	8.14	9.1665	9.0151	9.4825	7.5511	10.0856	7.4697	7.0381	9.6266	8.3781	8.1802	10.1758	8.4017	11.3662	8.0953	10.2003	8.323	7.2868	9.2405	9.6227	8.6025	9.2039	8.9019	7.7851	10.0234	10.8112	9.3547	8.8394	9.4932	8.0654	6.9914	9.1738	9.0903	8.557	9.8876	7.6589	8.7904	7.7033
U133A__NMU	7.7687	4.1757	5.3381	4.3252	6.8641	4.1752	4.6813	8.636	7.3185	5.2777	6.318	7.1706	9.1284	4.9977	4.242	7.6872	6.8751	4.3367	4.0377	4.0093	4.3863	4.6474	5.4827	5.9742	7.7496	6.7082	4.4051	6.521	3.9427	4.1099	7.0073	4.7095	4.1234	7.0702	6.565	6.9468	5.598	7.6505	8.6929
U133A__CALML5	9.1843	4.9355	4.4468	7.506	5.0858	4.3927	4.4391	7.0081	4.7674	4.4988	3.976	7.0929	6.2387	4.7763	4.6611	5.6873	4.1746	7.6889	4.3762	4.2787	4.7548	3.9299	4.0226	5.8142	4.3322	9.4476	4.2781	8.6032	3.8489	4.0363	4.425	4.5789	10.2072	8.829	4.1725	4.0406	4.8753	4.1623	4.0767
U133A__ATP2A3	5.5132	9.319	5.7472	8.7249	7.3499	5.168	6.038	6.2331	5.3263	5.7661	5.3368	5.4256	5.7565	5.5403	7.0559	5.6157	5.4054	5.0194	5.5112	7.0769	8.6257	5.5436	6.0057	8.129	5.3314	8.17	7.0926	5.6003	7.7102	5.4588	5.5272	5.605	9.8022	6.0152	5.9734	6.0096	8.4362	6.5268	7.4269
U133A__CLU	8.4866	9.6574	5.7652	8.3959	9.3165	8.5782	9.8983	5.8172	5.9712	9.1287	6.7046	7.4377	7.591	6.1048	10.3969	8.8984	8.0404	5.3966	7.3871	9.4302	9.0676	9.8273	8.1812	9.9721	6.3767	9.5532	10.0333	8.4353	10.2838	7.7568	5.1932	6.4965	7.0545	9.8177	8.4618	11.489	9.9508	8.2621	5.8636
U133A__BET1	6.457	6.8917	6.1	6.4871	6.6266	5.9282	6.3555	5.9264	7.1228	5.9494	6.4942	6.1672	6.1476	5.602	7.193	6.5846	6.7723	7.2706	6.6186	6.4599	5.748	6.1616	7.2448	6.7981	7.2339	6.0368	6.4559	5.7412	6.4165	6.3714	6.2335	6.4052	6.7489	9.3023	9.1437	6.3116	6.7942	6.0472	6.3389
U133A__MRPS28	6.3148	9.9042	6.7289	7.5316	7.7621	7.9969	7.3016	6.5708	6.7955	7.8601	7.7391	7.601	7.6137	8.4394	7.0749	7.9765	7.4404	7.147	8.4855	7.6176	7.205	7.5394	8.3022	7.1794	7.9059	7.6379	6.1268	7.3831	9.5315	7.0449	7.5931	7.2521	7.0073	8.2577	7.2485	7.3465	7.3301	7.2016	7.5669
U133A__CTSH	7.7912	7.8723	8.9284	7.1516	7.8606	7.6416	5.9081	8.2239	6.6067	7.394	8.0708	7.8029	9.1521	8.9282	7.4304	8.2436	7.9671	9.1895	6.2436	7.3984	9.0816	6.3329	6.9505	8.1891	6.9421	6.8663	7.6441	6.3931	7.6669	7.427	8.1701	6.6331	5.5263	8.3996	7.2394	7.1167	9.3313	7.7488	7.101
U133A__SIK1	5.5407	6.6616	6.0677	4.9096	5.4238	6.6913	5.4221	7.7282	8.163	5.4636	5.4409	6.6593	5.7017	6.0411	5.3807	7.5037	6.582	5.9786	5.4702	6.3386	6.4975	5.7459	5.7844	5.5274	5.4881	5.517	5.6329	4.9697	5.7079	6.6356	7.7926	6.1986	5.6693	5.94	6.413	5.5653	6.0509	5.3543	5.5297
U133A__TUBB2A	6.2823	6.2694	6.4759	8.2123	7.7176	9.9627	8.8813	5.6803	9.2026	6.4986	7.3227	9.463	7.6821	7.3947	8.9698	8.7629	9.0162	7.6128	9.0731	5.9566	6.297	9.7882	10.051	7.8633	8.7748	8.7845	9.0565	4.761	6.235	7.9656	8.6791	8.5396	7.6596	7.2856	6.409	6.0207	8.3106	7.8256	8.6647
U133A__G6PD	7.419	10.257	10.9347	7.6085	8.2352	8.511	8.3055	7.1968	6.9496	9.2814	8.0679	9.3686	7.6264	10.5808	7.7827	8.1939	8.8272	8.4124	9.0366	10.2266	10.4884	8.2878	7.8584	9.4783	7.5137	10.8347	8.9439	11.0569	9.6004	7.0779	9.3761	8.2127	10.0446	10.6344	8.6083	7.5745	8.9033	8.575	9.736
U133A__GALNT6	8.8821	7.3905	8.324	6.7568	9.7521	5.1143	8.8841	6.8554	6.1052	8.3463	5.6143	6.7577	6.284	8.1603	8.2228	6.9834	5.9045	7.5279	5.4304	8.8602	7.768	8.6096	5.6215	8.65	5.8084	8.4236	9.1485	9.1731	8.7939	5.665	7.8211	5.8236	10.0613	8.3165	9.245	7.746	9.7446	7.8728	9.2057
U133A__C6orf211	4.7061	5.7621	5.6679	7.0185	8.9986	4.6285	6.9624	4.5967	4.1924	8.487	5.0896	6.0769	4.6395	5.7836	6.7831	4.2786	4.0272	5.9741	4.6184	6.7797	7.9113	8.0697	4.908	6.42	5.865	8.5915	6.0873	5.0652	5.1504	4.4327	4.8395	5.1406	4.7754	6.2025	7.0532	6.7713	6.982	4.5541	9.4202
U133A__XIST	7.4954	9.2012	4.4356	3.8785	7.8339	3.9121	4.3337	4.6098	8.5036	7.7232	4.3864	3.9876	4.0078	3.9	4.7839	7.027	8.1843	7.4679	4.8628	4.5531	7.1401	7.2642	7.8189	6.8515	4.3492	4.1485	7.8787	6.4632	7.1041	4.9547	3.8857	6.9101	4.1381	3.7305	7.8729	4.508	8.1491	7.1912	4.174
