Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg18535534__BCORL1	0.58795	0.029511	0.76952	0.066771	0.40304	0.067173	0.10024	0.94168	0.029028	0.47242	0.19603	0.028601	0.6808	0.60749	0.04453	0.87647	0.46692	0.14046	0.019455	0.10986	0.1047	0.55518	0.75849	0.53992	0.10234	0.030516	0.25018	0.46154	0.061048	0.59378	0.032854	0.46598	0.025087	0.022161	0.7494	0.070456	0.59027	0.41177	0.13111
Meth__cg04677163__CAV1	0.08146	0.05434	0.26278	0.20638	0.052826	0.057461	0.11501	0.067439	0.043524	0.076324	0.081544	0.071485	0.17945	0.045248	0.066407	0.6023	0.073153	0.10889	0.043734	0.052387	0.11281	0.62402	0.067019	0.36322	0.14632	0.059996	0.12894	0.40778	0.057057	0.055968	0.061691	0.069954	0.082497	0.057175	0.87468	0.74395	0.085169	0.091225	0.055285
Meth__cg21182454__MERTK	0.036193	0.018504	0.031661	0.021275	0.022489	0.035588	0.042356	0.4055	0.020805	0.030987	0.070701	0.012615	0.35592	0.033446	0.01815	0.026929	0.021076	0.039661	0.0201	0.0149	0.030783	0.088003	0.042345	0.027031	0.041049	0.020716	0.054892	0.078116	0.033354	0.017152	0.015252	0.03342	0.027648	0.021334	0.13502	0.045953	0.031495	0.029215	0.029186
Meth__cg27173322__FADS1	0.025534	0.027993	0.035551	0.022181	0.02122	0.01765	0.027413	0.025874	0.01978	0.02175	0.016521	0.015481	0.666	0.017498	0.025193	0.9894	0.021122	0.033532	0.015898	0.013159	0.020823	0.018052	0.024572	0.017457	0.032232	0.023564	0.045222	0.036625	0.044116	0.014366	0.011761	0.048866	0.021805	0.017397	0.83651	0.026233	0.025506	0.028939	0.068639
Meth__cg04590978__CCNJ	0.43869	0.43727	0.82567	0.10075	0.083508	0.83596	0.75819	0.090663	0.1366	0.10545	0.10381	0.10098	0.21845	0.037236	0.12654	0.89957	0.13356	0.19941	0.038431	0.046788	0.091043	0.46694	0.089681	0.3284	0.37844	0.086139	0.12568	0.098951	0.20566	0.06363	0.46217	0.068671	0.03783	0.066506	0.96219	0.11772	0.16343	0.43552	0.93455
Meth__cg12536534__G6PD	0.47135	0.05623	0.081341	0.063329	0.35889	0.066938	0.066986	0.43483	0.05467	0.53043	0.07531	0.052768	0.097635	0.056707	0.063115	0.25561	0.42197	0.11001	0.060657	0.051668	0.068393	0.29482	0.56177	0.41775	0.11899	0.064891	0.1313	0.2984	0.064203	0.3851	0.077803	0.52222	0.066939	0.062928	0.24826	0.12823	0.53556	0.33167	0.067207
Meth__cg25549230__ZNF272	0.015696	0.016043	0.015786	0.017263	0.011787	0.014427	0.020058	0.030383	0.010851	0.01716	0.016212	0.0080495	0.14125	0.01553	0.015455	0.021257	0.011754	0.021243	0.011229	0.012431	0.08096	0.015154	0.024742	0.010719	0.058044	0.015284	0.024166	0.026142	0.014051	0.015936	0.017668	0.014369	0.013289	0.011211	0.015744	0.049371	0.020992	0.01735	0.017501
Meth__cg24415468__ZNF6	0.15212	0.081277	0.88419	0.077187	0.16134	0.49189	0.081994	0.30846	0.3216	0.35829	0.076105	0.12561	0.33528	0.53981	0.29808	0.349	0.53347	0.26014	0.067905	0.061041	0.078765	0.4831	0.083015	0.3754	0.78724	0.07588	0.40545	0.30822	0.12921	0.065748	0.067095	0.18987	0.071434	0.061362	0.53678	0.14883	0.39927	0.093643	0.075953
Meth__cg06900776__ARMCX3	0.088644	0.01719	0.016553	0.49363	0.019726	0.013005	0.039035	0.1534	0.017069	0.016837	0.017795	0.0148	0.028677	0.019901	0.021401	0.031136	0.3033	0.022605	0.01201	0.012713	0.015146	0.021164	0.095322	0.42194	0.029351	0.019769	0.029588	0.35898	0.017202	0.01605	0.015725	0.01889	0.020475	0.015622	0.10023	0.054039	0.53937	0.025919	0.023929
Meth__cg15702701__METTL7B	0.44979	0.05164	0.17919	0.47477	0.064271	0.23428	0.10715	0.28566	0.05399	0.068185	0.051562	0.090756	0.40146	0.069839	0.063001	0.29678	0.27817	0.13424	0.052072	0.058464	0.055857	0.4696	0.14124	0.052966	0.076868	0.063216	0.095075	0.22826	0.08955	0.058257	0.087525	0.04812	0.81937	0.050724	0.52984	0.16097	0.069045	0.080395	0.18157
Meth__cg16429439__DKFZp564K142	0.53777	0.019045	0.04659	0.041582	0.029107	0.027119	0.039726	0.50594	0.088251	0.55683	0.029963	0.04239	0.046372	0.69528	0.088531	0.39002	0.33611	0.054927	0.028052	0.039737	0.055434	0.43666	0.018492	0.48259	0.038649	0.042007	0.11568	0.21033	0.082858	0.028067	0.023948	0.22125	0.033936	0.022206	0.22791	0.068678	0.45208	0.089411	0.035342
Meth__cg08687825__PRSS35	0.4153	0.056226	0.44599	0.36578	0.03993	0.2467	0.16045	0.90794	0.041916	0.05588	0.061373	0.051874	0.8122	0.031033	0.29194	0.68599	0.043749	0.19739	0.037037	0.035232	0.069253	0.46724	0.05028	0.053094	0.077476	0.053267	0.068962	0.44066	0.094093	0.040672	0.037251	0.039843	0.58738	0.19982	0.89175	0.098927	0.34195	0.3772	0.42306
Meth__cg24797967__FLJ39739	0.28104	0.10701	0.50104	0.08409	0.1958	0.50792	0.27266	0.089961	0.088113	0.088004	0.13371	0.080948	0.14551	0.56208	0.094581	0.084491	0.087211	0.12968	0.08005	0.21084	0.30622	0.41724	0.10166	0.20846	0.18241	0.078473	0.16915	0.69833	0.11196	0.07942	0.075041	0.088802	0.20868	0.087024	0.60299	0.13749	0.091705	0.26406	0.48258
Meth__cg03403539__NUPL2	0.060468	0.032806	0.06058	0.044529	0.047143	0.049754	0.056506	0.047327	0.042551	0.094404	0.050881	0.045378	0.06173	0.49969	0.054075	0.062246	0.047288	0.16388	0.033645	0.040159	0.047235	0.057692	0.045579	0.046046	0.12298	0.057048	0.10361	0.096398	0.051509	0.043946	0.055213	0.045481	0.043929	0.037803	0.031427	0.093188	0.049207	0.07523	0.28206
Meth__cg13809962__ZNF6	0.32828	0.0486	0.18416	0.078022	0.062448	0.8709	0.054333	0.30105	0.3317	0.092692	0.043016	0.078509	0.37912	0.57805	0.27489	0.30801	0.43294	0.21203	0.038875	0.034724	0.061822	0.13148	0.044777	0.31976	0.81548	0.046317	0.14959	0.23954	0.053357	0.032668	0.035011	0.1049	0.15195	0.033611	0.46767	0.08458	0.15201	0.049223	0.046912
Meth__cg14298379__MYLIP	0.034533	0.021876	0.064346	0.032006	0.036784	0.43223	0.031334	0.060035	0.02389	0.039093	0.031172	0.029374	0.074522	0.030462	0.031118	0.030955	0.054243	0.07847	0.02008	0.030226	0.031048	0.061239	0.040246	0.026985	0.058755	0.030608	0.051868	0.039981	0.037652	0.029262	0.041712	0.038719	0.028339	0.033477	0.043161	0.13706	0.031023	0.030303	0.039131
Meth__cg15065896__GOLGA4	0.068394	0.050351	0.053935	0.049893	0.044561	0.58638	0.063921	0.061031	0.048247	0.057754	0.052671	0.04398	0.075534	0.042562	0.058446	0.053166	0.059259	0.069867	0.049051	0.042313	0.059974	0.056542	0.068704	0.062937	0.10442	0.056308	0.095189	0.065247	0.064077	0.048019	0.054576	0.043191	0.05707	0.046079	0.042394	0.096722	0.054735	0.049081	0.059491
Meth__cg25650110__ZDHHC8	0.074211	0.042671	0.048794	0.042889	0.032662	0.050372	0.42357	0.035295	0.033321	0.053263	0.038782	0.041601	0.085601	0.038469	0.0462	0.044565	0.042955	0.051411	0.032328	0.041953	0.048705	0.041211	0.053857	0.032622	0.079365	0.039653	0.07987	0.08099	0.10256	0.040945	0.033944	0.039141	0.042804	0.030235	0.39797	0.080263	0.051302	0.045837	0.044973
Meth__cg23947872__MTMR1	0.57334	0.082959	0.55393	0.078537	0.35315	0.040635	0.069427	0.58146	0.055805	0.56837	0.052713	0.056945	0.084504	0.36481	0.060715	0.67433	0.42867	0.12948	0.051222	0.047004	0.05149	0.58039	0.63577	0.5099	0.099497	0.050825	0.48589	0.36024	0.077509	0.53636	0.032525	0.57229	0.042893	0.04683	0.26214	0.13143	0.64185	0.43026	0.052979
Meth__cg19928247__TCEAL1	0.45005	0.065553	0.083466	0.091985	0.32184	0.045969	0.06708	0.10611	0.044797	0.04636	0.059914	0.10766	0.27256	0.22221	0.053528	0.38155	0.45757	0.13134	0.066457	0.048152	0.052198	0.44781	0.18797	0.41976	0.089212	0.076862	0.32478	0.36302	0.11415	0.060425	0.085699	0.4089	0.073748	0.04081	0.15203	0.15985	0.54386	0.33211	0.05489
Meth__cg14892066__DCTD	0.050701	0.14792	0.078983	0.30249	0.050185	0.89033	0.050902	0.30563	0.074648	0.070555	0.055807	0.12472	0.71378	0.067045	0.060215	0.48836	0.089824	0.09196	0.052841	0.046523	0.07975	0.66908	0.20994	0.056295	0.086563	0.046716	0.10831	0.1417	0.16407	0.046468	0.11571	0.84363	0.05554	0.045146	0.17652	0.13626	0.064637	0.1023	0.085964
Meth__cg09102409__NDRG1	0.21242	0.12436	0.38708	0.10188	0.075975	0.82728	0.14087	0.054133	0.14847	0.13908	0.0875	0.17034	0.23559	0.11747	0.095835	0.13938	0.2861	0.18287	0.082765	0.11706	0.12193	0.20087	0.098994	0.13217	0.15957	0.10859	0.18	0.10966	0.11735	0.15925	0.1154	0.12343	0.63288	0.076594	0.22054	0.16837	0.12727	0.14148	0.41853
Meth__cg22836153__LOX	0.14909	0.02874	0.33349	0.04138	0.026808	0.016525	0.072613	0.028722	0.021927	0.033116	0.02377	0.041275	0.23921	0.029295	0.028212	0.034932	0.020888	0.12068	0.022516	0.018116	0.031725	0.45591	0.083414	0.032213	0.026908	0.036111	0.029037	0.37024	0.069737	0.02224	0.02662	0.032175	0.052228	0.024456	0.95768	0.091444	0.029911	0.036991	0.026043
Meth__cg25063710__BRWD3	0.3396	0.066733	0.083972	0.073797	0.062558	0.032841	0.05427	0.18571	0.050415	0.42316	0.063252	0.11325	0.12211	0.065705	0.059703	0.29202	0.2202	0.10077	0.059633	0.052386	0.049964	0.20524	0.073634	0.3275	0.077142	0.084242	0.14484	0.22767	0.18183	0.060339	0.031734	0.12088	0.097219	0.041833	0.08	0.14351	0.27142	0.097953	0.10161
Meth__cg11479591__MECP2	0.45224	0.032468	0.036922	0.054347	0.23713	0.13156	0.039363	0.30747	0.028953	0.12307	0.036163	0.035395	0.069196	0.089679	0.034276	0.20202	0.37631	0.074437	0.029737	0.035338	0.034895	0.44976	0.25514	0.46162	0.15439	0.034195	0.33527	0.49009	0.035708	0.43242	0.035466	0.24831	0.02544	0.024381	0.16271	0.091101	0.52745	0.344	0.039737
Meth__cg03338189__C2orf4	0.078784	0.096985	0.080783	0.067861	0.050368	0.34205	0.074711	0.10192	0.051607	0.048451	0.075596	0.084747	0.1172	0.067732	0.23663	0.053634	0.052727	0.10247	0.049039	0.039098	0.085331	0.10858	0.071023	0.064239	0.078708	0.07204	0.086938	0.10455	0.11452	0.055429	0.43367	0.057591	0.41149	0.049168	0.044861	0.14046	0.056304	0.28373	0.061797
Meth__cg09114441__ZNF546	0.034259	0.02601	0.039789	0.030547	0.026755	0.031389	0.035438	0.038183	0.027053	0.038477	0.031652	0.019625	0.45316	0.022838	0.03618	0.032068	0.029222	0.037864	0.025631	0.03046	0.035132	0.036106	0.040033	0.03207	0.032169	0.031607	0.041801	0.072864	0.055988	0.026487	0.027257	0.030908	0.035381	0.027817	0.020279	0.050221	0.030645	0.030322	0.028229
Meth__cg09306675__EYA2	0.90949	0.073008	0.50631	0.3481	0.066997	0.71775	0.73174	0.53956	0.070186	0.10154	0.090197	0.052058	0.21565	0.17816	0.083301	0.34014	0.1896	0.13803	0.057715	0.90497	0.94582	0.3558	0.41425	0.71565	0.87472	0.068178	0.10091	0.91869	0.08712	0.1122	0.16133	0.069378	0.30824	0.053893	0.15213	0.088361	0.070535	0.49414	0.18758
Meth__cg19774491__PROS1	0.031626	0.040237	0.071289	0.040464	0.025828	0.037208	0.033729	0.11021	0.027067	0.048671	0.02961	0.036431	0.041385	0.019583	0.033033	0.039535	0.034091	0.06143	0.023172	0.029428	0.034373	0.37758	0.029888	0.035089	0.073623	0.048991	0.074454	0.42352	0.056453	0.036217	0.17598	0.046346	0.048025	0.030031	0.22716	0.08002	0.059556	0.036626	0.04268
Meth__cg26292864__ITM2C	0.032456	0.04	0.041102	0.040057	0.030292	0.036757	0.046994	0.029602	0.02734	0.052263	0.032321	0.036959	0.10165	0.043046	0.04394	0.038588	0.037562	0.066553	0.03566	0.023963	0.046368	0.62352	0.038395	0.036716	0.10999	0.05268	0.069377	0.10227	0.047164	0.031379	0.039526	0.034898	0.037771	0.027452	0.035952	0.14206	0.05245	0.047418	0.066555
Meth__cg08744726__FLJ12700	0.085767	0.089567	0.06086	0.4759	0.051034	0.342	0.083552	0.53417	0.056563	0.064584	0.043244	0.066193	0.35954	0.059284	0.068691	0.12546	0.053415	0.075891	0.039204	0.043687	0.064147	0.83789	0.67004	0.053504	0.066693	0.049708	0.081563	0.21139	0.38265	0.043439	0.04774	0.045966	0.093682	0.066621	0.25025	0.097665	0.095442	0.069636	0.060473
Meth__cg06508445__LOX	0.042491	0.071152	0.73351	0.046057	0.14612	0.033165	0.46512	0.055282	0.036365	0.27485	0.038632	0.043378	0.75242	0.031295	0.040587	0.054738	0.031426	0.047752	0.031607	0.044589	0.042546	0.59352	0.041612	0.041624	0.054816	0.036618	0.063585	0.064579	0.052496	0.027071	0.032857	0.072429	0.94573	0.025012	0.96295	0.13432	0.044047	0.039815	0.88359
Meth__cg12431196__MAGEE1	0.50709	0.04282	0.08106	0.051977	0.36375	0.034818	0.052917	0.35587	0.45341	0.049063	0.085192	0.051142	0.40579	0.26555	0.43	0.4723	0.43884	0.40031	0.037219	0.048327	0.10169	0.44757	0.18226	0.44926	0.12947	0.045068	0.13101	0.42702	0.16374	0.035453	0.49447	0.4362	0.032184	0.036242	0.32947	0.11752	0.51408	0.37262	0.053437
Meth__cg21212956__ZDHHC4	0.04201	0.51302	0.52189	0.026487	0.79513	0.039258	0.88558	0.95561	0.041298	0.90931	0.034498	0.04681	0.85145	0.61237	0.044486	0.050699	0.053868	0.24922	0.02725	0.064346	0.041868	0.40292	0.036213	0.040388	0.067413	0.059699	0.17304	0.099608	0.38147	0.030796	0.049972	0.03091	0.24146	0.036814	0.42491	0.21648	0.047387	0.40902	0.68387
Meth__cg05782975__NGFRAP1	0.17427	0.047098	0.086435	0.061269	0.14912	0.94983	0.062792	0.45757	0.34518	0.56801	0.066991	0.079759	0.055673	0.07363	0.33557	0.57458	0.62082	0.20303	0.054869	0.053694	0.063186	0.62439	0.17838	0.58584	0.12755	0.099023	0.21233	0.52372	0.10767	0.069983	0.062721	0.48869	0.075544	0.044495	0.35217	0.10826	0.60268	0.058762	0.053247
Meth__cg26399113__OGT	0.75029	0.22138	0.081361	0.075449	0.050091	0.04628	0.072069	0.13095	0.4093	0.090454	0.049703	0.086197	0.1538	0.17132	0.38362	0.43609	0.60587	0.33544	0.082255	0.094747	0.069502	0.56593	0.05102	0.53218	0.11796	0.072969	0.17276	0.60702	0.10142	0.05832	0.054368	0.55607	0.062382	0.049113	0.41489	0.14436	0.35041	0.3063	0.07437
Meth__cg18418460__ULBP3	0.55062	0.029224	0.067683	0.035109	0.032394	0.50902	0.94689	0.035175	0.029206	0.037804	0.031524	0.054455	0.078731	0.95854	0.17881	0.031955	0.024876	0.17856	0.02194	0.022066	0.030319	0.029999	0.04456	0.026697	0.047853	0.033227	0.043057	0.46291	0.05543	0.024683	0.027897	0.026117	0.028097	0.026208	0.62857	0.049912	0.031404	0.36105	0.58356
Meth__cg10193817__IGSF4	0.050422	0.04554	0.59896	0.046009	0.032754	0.6459	0.057136	0.14848	0.036415	0.041918	0.039782	0.038267	0.14666	0.043466	0.040859	0.087531	0.095038	0.1301	0.035418	0.042102	0.050282	0.058651	0.049955	0.031078	0.90713	0.053709	0.11095	0.58288	0.080589	0.058643	0.75149	0.065649	0.041797	0.036998	0.044357	0.092259	0.043948	0.042985	0.049848
Meth__cg15365950__KLHDC1	0.033367	0.034713	0.040835	0.021865	0.021175	0.032087	0.041749	0.043146	0.028827	0.036171	0.028681	0.048659	0.56367	0.023198	0.041024	0.59057	0.025064	0.11691	0.027092	0.027783	0.032284	0.10084	0.037108	0.04109	0.083876	0.033454	0.052477	0.16685	0.070894	0.024751	0.031263	0.028075	0.39443	0.029813	0.025764	0.049623	0.037601	0.037982	0.036765
Meth__cg15840658__APBA1	0.074204	0.080116	0.080893	0.057326	0.048096	0.60417	0.081125	0.093471	0.028194	0.041468	0.044829	0.038062	0.11331	0.031751	0.045738	0.046519	0.077648	0.074681	0.031839	0.037431	0.059179	0.06317	0.066227	0.043651	0.44059	0.066217	0.062682	0.11808	0.1106	0.037689	0.12387	0.049747	0.10303	0.029879	0.093522	0.064953	0.042235	0.04335	0.05322
Meth__cg14600040__GPC4	0.11666	0.047305	0.51449	0.064543	0.051785	0.59784	0.052623	0.47069	0.051248	0.32377	0.060686	0.040227	0.19926	0.090802	0.048068	0.30623	0.57243	0.11645	0.051061	0.049945	0.052292	0.13695	0.086311	0.56297	0.39778	0.066984	0.093779	0.14946	0.085248	0.44925	0.043049	0.13619	0.12221	0.056569	0.35127	0.1082	0.34369	0.087044	0.053141
Meth__cg15993674__PRNP	0.041368	0.053461	0.055806	0.042644	0.026067	0.036188	0.77186	0.043488	0.032044	0.043972	0.058662	0.021037	0.068111	0.059228	0.051102	0.034804	0.061908	0.08417	0.032059	0.033837	0.041762	0.058014	0.053851	0.046714	0.086135	0.045542	0.061629	0.14878	0.046405	0.031098	0.03351	0.033882	0.030453	0.030945	0.045524	0.057076	0.036874	0.039851	0.034553
Meth__cg10401803__TAF1	0.60631	0.042352	0.038402	0.042156	0.42147	0.038062	0.061496	0.0366	0.45941	0.61886	0.035581	0.029068	0.045287	0.45188	0.47325	0.51611	0.50287	0.40593	0.04022	0.03658	0.043339	0.56818	0.080113	0.51424	0.074005	0.04531	0.40975	0.49149	0.21685	0.03964	0.041572	0.58546	0.034039	0.039203	0.4987	0.06615	0.48124	0.40777	0.040214
Meth__cg13160888__NIPSNAP3B	0.043839	0.035642	0.14838	0.033269	0.024731	0.28827	0.050132	0.047241	0.028674	0.029972	0.030382	0.034372	0.10685	0.020996	0.034097	0.053026	0.029358	0.034329	0.028141	0.032268	0.037276	0.057118	0.035057	0.029939	0.27507	0.033171	0.039169	0.068336	0.063191	0.028881	0.024222	0.025196	0.036392	0.024174	0.4243	0.074685	0.041986	0.069033	0.063176
Meth__cg21885525__SCYE1	0.093543	0.062949	0.070893	0.057299	0.043458	0.095377	0.063082	0.08616	0.07155	0.057232	0.05382	0.051061	0.17312	0.045975	0.058796	0.097188	0.077805	0.097599	0.085508	0.053022	0.068062	0.075065	0.13141	0.083015	0.25325	0.052931	0.11907	0.11357	0.1146	0.065171	0.10541	0.096196	0.078608	0.059178	0.077224	0.20576	0.1064	0.078829	0.082569
Meth__cg17787710__RAC3	0.055081	0.036559	0.063895	0.044284	0.054287	0.043611	0.052305	0.052566	0.039748	0.51668	0.041928	0.17055	0.098203	0.065695	0.053374	0.099966	0.036863	0.085045	0.037224	0.038778	0.13975	0.039994	0.5457	0.038656	0.051076	0.049548	0.062453	0.12462	0.052274	0.046621	0.47775	0.52095	0.050485	0.042911	0.041782	0.1065	0.94214	0.047011	0.05151
Meth__cg18806365__FABP5	0.35089	0.12028	0.96238	0.66673	0.1151	0.90851	0.53747	0.16853	0.29301	0.41177	0.26966	0.13859	0.95026	0.2325	0.5975	0.53904	0.14127	0.22999	0.10309	0.21989	0.23771	0.84893	0.20532	0.26037	0.45701	0.24194	0.28837	0.96471	0.22146	0.16724	0.22684	0.20631	0.97263	0.21854	0.94553	0.75351	0.9593	0.24711	0.22895
Meth__cg26538349__FLJ20035	0.038169	0.029339	0.051623	0.035153	0.028145	0.040031	0.040334	0.041885	0.041229	0.040694	0.03658	0.028647	0.12991	0.0316	0.044369	0.055973	0.036302	0.080416	0.031613	0.029876	0.045748	0.035204	0.043098	0.024365	0.080743	0.038106	0.067111	0.062135	0.050817	0.033667	0.025712	0.042191	0.056966	0.02961	0.056096	0.068644	0.040796	0.040889	0.26668
Meth__cg00674922__SATB1	0.0388	0.020251	0.053906	0.035375	0.078375	0.036862	0.34706	0.10912	0.025569	0.035973	0.037	0.13337	0.12485	0.048091	0.14835	0.67125	0.04182	0.062236	0.026134	0.16672	0.28617	0.59252	0.096198	0.64094	0.053704	0.038043	0.06868	0.9287	0.063155	0.031763	0.052308	0.32364	0.18553	0.098257	0.84971	0.11616	0.043782	0.13546	0.075966
Meth__cg23322316__SPATA4	0.10258	0.083879	0.10671	0.09477	0.06325	0.11165	0.0922	0.066638	0.077448	0.087967	0.088779	0.07599	0.10057	0.04174	0.35425	0.14183	0.093445	0.13775	0.071419	0.065936	0.10399	0.12124	0.082131	0.071208	0.1147	0.089803	0.12387	0.13782	0.1193	0.063875	0.065447	0.11309	0.094158	0.080089	0.91555	0.16044	0.090519	0.079859	0.082358
Meth__cg12938998__GAB3	0.099894	0.050136	0.86997	0.090412	0.042788	0.4662	0.076638	0.39579	0.046529	0.042349	0.091265	0.1237	0.36623	0.060527	0.040366	0.12965	0.050702	0.054169	0.072426	0.06827	0.10881	0.3498	0.031186	0.12135	0.16996	0.06938	0.08966	0.25844	0.088554	0.036349	0.29997	0.31337	0.13167	0.037207	0.5257	0.2671	0.21695	0.061538	0.14214
Meth__cg09018810__IDS	0.53073	0.032129	0.028762	0.03355	0.3819	0.031353	0.044199	0.38348	0.03545	0.56449	0.031038	0.022836	0.069398	0.39455	0.027688	0.39053	0.55168	0.12532	0.027881	0.025305	0.033802	0.53285	0.11892	0.5143	0.044708	0.033659	0.35008	0.40146	0.071703	0.54644	0.027454	0.57906	0.029551	0.024037	0.29729	0.10005	0.59539	0.39907	0.032022
Meth__cg12549513__BEX2	0.54079	0.028396	0.033925	0.034636	0.34903	0.3997	0.033857	0.55361	0.040263	0.51523	0.36589	0.023252	0.066037	0.031084	0.12509	0.13327	0.56606	0.092978	0.033879	0.021778	0.025912	0.56427	0.48116	0.54148	0.40189	0.032272	0.25706	0.90798	0.11721	0.028383	0.027284	0.12585	0.025912	0.023148	0.47009	0.048995	0.5893	0.48801	0.032015
Meth__cg13277385__DECR1	0.046328	0.080269	0.047518	0.037462	0.035159	0.043857	0.034643	0.059954	0.036027	0.043805	0.036725	0.021429	0.23126	0.030669	0.036978	0.037693	0.026278	0.067655	0.02299	0.039337	0.04383	0.050027	0.06619	0.025791	0.068688	0.036446	0.079226	0.068218	0.068224	0.033051	0.032402	0.031004	0.71331	0.022736	0.7594	0.087288	0.036368	0.037392	0.048261
